Date,Close,High,Low,Open,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,n50_close,n50_return_1d,n50_return_7d,n50_vol_30d,corr_n50_30d,beta_n50_30d
2022-01-12,502.1754455566406,509.73878455098287,499.4742573409325,507.3322594229924,81216.0,0,1,-0.0030226279347314033,-0.010643440388016012,-0.015975367697712906,-0.005833730670733672,0.03565277564926994,-0.003027205300657147,0.4222222222222222,0.6333333333333333,504.2652069091797,-0.004144171209725084,507.5081005859375,-0.010507526920536057,523.1613973999024,-0.04011372388628322,490.6660609436035,0.023456655206401163,506.07053737218945,507.9538900076038,1,1,0,45.92083944464863,0,0,-1.883352635414326,-2.249809465450268,0.3664568300359421,0,522.4479852499409,486.08242856841855,504.2652069091797,0.07211593459802573,0.4425345974807829,14.647364211453224,0.029167822403616785,14.90625402150164,16.119358854294692,21.297202386161782,0,48.1227511051862,51.91496432644616,91229.28571428571,134032.36666666667,0.6806511589933305,0,20777349.0,506.7860820090154,2514853.815711506,0.07343787936642264,0.2917965360098722,0.3086773413080384,0.9453124572518579,0.29780484309326727,0.7769757266566267,1.203538844901093,0.7769757266566267,1.522474058839085,0.020440121676344698,0.007215281509459629,1.0,1.0,1.0,1.0,0.0,1826.0235595703125,-0.007484282509105711,0.06577756783484245,0.3172015325574159,0.492,0.4514690226735629
2022-01-13,526.92822265625,530.4151994772674,502.1264008288408,504.5820267523466,560450.0,0,1,0.049291094016299386,0.04225770235518089,0.029062226067296137,0.06830635815618846,0.06766842812168439,0.048114787598105085,0.7111111111111111,0.7555555555555555,504.2676635742188,0.04493756137646136,507.4756884765625,0.03833195288247966,523.7231918334961,0.006119703829676571,491.4274786376953,0.07224004672463101,509.2794120312757,509.3593961297257,1,1,1,59.57793403903167,0,0,-0.07998409845004062,-1.8158443920502227,1.7358602936001821,0,522.4633152621316,486.0720118863059,504.2676635742188,0.0721666408626845,1.1226916043101776,15.621752385522749,0.02964683179574886,14.682049217857246,23.4884068142184,18.542470873658495,0,92.88579746962279,64.21934723888616,156543.14285714287,150320.53333333333,1.0413956056822324,1,21337799.0,508.81126370061884,2542479.009352941,0.3142952512665229,0.31884588396682845,0.3207569340768544,0.9940420614272112,0.3088729801156575,0.815273710247641,1.262862591257381,0.815273710247641,1.597518470810699,0.053686246877843194,0.0047923115656091095,0.0,0.0,0.0,0.0,0.0,1849.221923828125,0.01270430720142035,0.07815584480839832,0.3128728213509683,0.4678,0.4776317471908036
2022-01-14,528.6962280273438,534.344167295634,521.5749132977604,524.5216642203466,303578.0,0,1,0.0033553058938107228,0.04962952829215839,0.02778297210110492,0.057569449183939136,0.04231207576754947,0.003349689414820361,0.6888888888888889,0.6666666666666666,505.1173095703125,0.046680084032537116,507.4786364746094,0.041809822183117504,524.3393099975586,0.008309348444245754,492.20653076171874,0.07413493114192338,512.2666144922092,510.79175404806784,1,1,1,60.348191142679944,0,0,1.4748604441413704,-1.1577034248119042,2.632563868953275,0,526.1419379952114,484.0926811454137,505.1173095703125,0.08324651730024396,1.060745188464482,15.418002500690662,0.0291623084927575,14.751187257586524,23.919106247820473,17.445545749356054,0,87.0203064522454,76.00961834235149,179329.14285714287,143064.76666666666,1.2534822307086293,1,21641377.0,510.87332161683617,2543497.6064055725,0.31430058240245096,0.3098186939316769,0.3190379609112379,0.9711029152981392,0.3004281655014898,0.8180092029327038,1.2670998815529002,0.8180092029327038,1.602878633951282,0.024152345564328707,-0.004567146591184567,0.0,0.0,0.0,0.0,0.0,1866.0843505859373,0.009118660416325142,0.09023870629923714,0.30949985101306343,0.5268,0.5281183006383672
2022-01-17,535.03173828125,539.7465276240943,525.7003606426168,531.8394248785597,234078.0,0,1,0.011983271145219021,0.06542791571218598,0.045389128380476595,0.0604496564168564,0.06200027319433543,0.011912040239729754,0.7444444444444445,0.7333333333333333,507.5778472900391,0.05408804016524244,507.89904052734374,0.053421439280008864,524.9943542480469,0.019119032332413823,493.13500869750976,0.08495995791172838,515.7689412289847,512.587308435711,1,1,1,63.06429458011746,0,0,3.1816327932737067,-0.28983618119478205,3.471468974468489,0,530.5244956852989,484.63119889477923,507.5778472900391,0.09041627217488755,1.098211349176426,15.32001424931829,0.02863384198203401,15.18396104312837,24.871475151461542,16.30304845002207,0,90.36146103836305,90.0891883200771,204304.14285714287,147893.56666666668,1.3814268427078946,0,21875455.0,514.5332520760337,2546302.6265487033,0.31039824018373074,0.31027098635886535,0.31692817763813713,0.9789946374321035,0.3010347101083218,0.827811629010731,1.2822838830016234,0.827811629010731,1.6220863632347984,0.026252960294654112,0.005945184937187431,0.0,0.0,0.0,0.0,0.0,1873.617431640625,0.0040368384485527375,0.09614156259444773,0.2855736287602927,0.536,0.5831415083815015
2022-01-18,522.21337890625,546.7204751287517,515.7795916901093,539.1571960274113,561886.0,0,1,-0.023958128944234325,-0.008947791268860916,0.028834118652189433,0.04460158066004438,0.007294456017993944,-0.02424979281736101,0.7,0.5333333333333333,509.00211029052736,0.02595523348259193,508.04834350585935,0.027881274649264324,525.5378268432618,-0.006325801430851644,493.96348388671873,0.05719024976755134,516.7603931793332,513.3003506927879,1,1,1,54.87423094087251,0,0,3.4600424865452624,0.4601395523532269,2.9999029341920354,0,531.8651786574126,486.1390419236421,509.00211029052736,0.0898348667113993,0.7889216006294634,16.435790619984292,0.03147332351845952,14.654518952380593,21.527095144781097,18.422317935652803,0,56.15116863247141,77.84431204102665,272015.28571428574,153970.76666666666,1.7666683851953222,1,21313569.0,517.6791570411666,2532840.889308743,0.3537444708454869,0.30868265911395365,0.319198391468035,0.9670558103199763,0.3051939479297084,0.8079788112613553,1.2515627603895572,0.8079788112613553,1.5832242089857351,0.05924950353329991,0.007710678546685825,0.0,0.0,0.0,0.0,0.0,1836.8494873046875,-0.01962404048714561,0.08348538280175788,0.29003937502867105,0.5454,0.5807207445541753
2022-01-19,524.91455078125,530.5133291722883,515.4358120108136,520.690826799524,117531.0,0,1,0.005172544373829524,-0.0071528356844985375,0.03827468354636676,0.05874188073119191,-0.029157997023422477,0.005159212718803008,0.7555555555555555,0.34444444444444444,510.37234954833986,0.028493317174763562,508.1917517089844,0.03290647480213712,526.1127078247071,-0.002277377120220154,494.8054649353027,0.06085035024801945,518.0148789642435,514.1606618104518,1,1,1,56.166099448460194,0,0,3.854217153791751,1.1389550726409319,2.7152620811508195,0,533.6170440915938,487.1276550050859,510.37234954833986,0.0910891609383801,0.8128068903174845,16.338771087233606,0.031126534905378412,14.13201486965301,20.108142708844642,17.358306950458967,0,55.332008230596706,67.28154596714374,276251.14285714284,141857.76666666666,1.947381164587695,0,21431100.0,518.2679502465164,2533448.8236215436,0.3492464700531089,0.28272904670148447,0.31839630299826965,0.8879784219825598,0.2990996100515962,0.8121581175157186,1.2580365243043046,0.8121581175157186,1.591413506460435,0.028723755397967666,-0.0029155746831208127,0.0,0.0,0.0,0.0,0.0,1845.1810302734373,0.004535778802962742,0.05517516850058701,0.2845482759222528,0.5206,0.5157826123310896
2022-01-20,523.146484375,528.3032984359604,520.1997334830227,524.0305336233134,68659.0,0,1,-0.003368293760610208,-0.022214110034725287,0.03861152872426543,0.03891530045305713,-0.0194238289919616,-0.0033739792325221413,0.7666666666666667,0.4111111111111111,511.27356414794923,0.02322224550537304,508.2909582519531,0.029226422154224534,526.5145394897461,-0.006396889092578758,495.6237040710449,0.05553160609124102,518.8043567197445,514.8262782967146,1,1,1,55.05507882555281,0,0,3.978078423029956,1.7067797427187368,2.271298680311219,0,535.0526827237946,487.4944455721038,511.27356414794923,0.09301915938280102,0.7496501329345142,15.750542077641047,0.030107326624698866,13.646832507120255,19.369176575303573,16.720396171839038,0,50.10396205761589,53.86237964022803,275342.5714285714,139037.8,1.9803432694459453,0,21362441.0,518.6255196586741,2533217.559940234,0.3488981368700417,0.2804068581491398,0.3176872513413982,0.8826506476578894,0.29577939222164235,0.8094225303958615,1.2537990877288707,0.8094225303958615,1.5860531582760733,0.015490049527177892,-0.001684116313066294,0.0,0.0,0.0,0.0,0.0,1861.694091796875,0.008949290748447858,0.01190405654083504,0.2851139100012933,0.5237,0.513549263476551
2022-01-21,515.7796020507812,527.4684044542299,510.8683506126599,521.4767016804418,114832.0,0,1,-0.0140818729442862,-0.012320206864374073,0.027090445410091757,0.010682297885857839,-0.03438768500307832,-0.014181963267587208,0.6888888888888889,0.3111111111111111,512.4006942749023,0.0065942685356045775,508.3557861328125,0.014603583003241749,526.8925378417969,-0.021091465513129647,496.41439178466794,0.03901017091082534,518.3390098475963,514.8968948710899,1,1,1,50.5667682792209,0,0,3.4421149765064456,2.0538467894762786,1.388268187030167,0,534.6691475258588,490.1322410239459,512.4006942749023,0.08691812286659176,0.5758675903036463,15.811221489350258,0.03065499571228402,13.007441248664927,17.916639598712596,19.682030597892236,0,34.51142858265474,46.6491329569558,280144.85714285716,136994.93333333332,2.0449285993753823,0,21247609.0,518.953150072112,2531600.5103062955,0.3662198434561928,0.2830548925093909,0.3188276101044652,0.8877991853235258,0.2976788129423277,0.7980243451645843,1.2361432482778107,0.7980243451645843,1.5637185592183458,0.032184393829393115,-0.0031918071600023712,0.0,0.0,0.0,0.0,0.0,1824.2774658203125,-0.020098160133520393,-0.0009562273941365884,0.2916658085419549,0.5369,0.5196033290940091
2022-01-24,494.6120910644531,518.382558608236,491.1251147401573,512.8328208309537,145163.0,0,1,-0.041039837368838206,-0.05772836678216786,-0.061329285853946036,-0.034049425356683205,-0.06672234967315749,-0.041905745492123066,0.18888888888888888,0.17777777777777778,512.1354827880859,-0.034216320314762745,508.1269207763672,-0.02659735030622809,527.0691213989257,-0.06158021598443572,497.13588562011716,-0.005076669435190561,514.6887146501897,513.394316811339,1,0,0,40.380259581013135,0,0,1.2943978388507276,1.9019569993511687,-0.6075591605004411,0,535.1440264135598,489.1269391626121,512.1354827880859,0.08985334700971874,0.11919815506636794,16.628808802116573,0.03361989951828668,13.798936300110611,15.818895496989466,25.858238579254056,0,6.272063531782038,30.295818057350917,220818.14285714287,139278.43333333332,1.5854439023496307,0,21102446.0,518.75197669302,2525643.0443943227,0.30148671963764706,0.3062980471336867,0.32777245973163605,0.9344837799504829,0.3087395909649476,0.7652735558226562,1.1854121304039023,0.7652735558226562,1.499543803857391,0.05510872936692269,-0.005713256608270171,1.0,1.0,1.0,1.0,1.0,1711.9783935546875,-0.06155810964596231,-0.07421690631340017,0.3429219072790157,0.6215,0.5523165028901192
2022-01-25,508.65826416015625,511.7523764051287,481.3026188839023,489.1606208248639,95666.0,0,1,0.028398361765630042,-0.027694385124565568,-0.037900712743785925,-0.011170735087453698,-0.04376343260625293,0.028002603414969976,0.3333333333333333,0.24444444444444444,512.3417510986328,-0.007189511552743709,508.215322265625,0.0008715634399935507,527.437956237793,-0.03560549986123858,497.9095327758789,0.021587719609127462,513.7609530363384,513.0434980964366,1,1,1,47.88288756609978,0,0,0.7174549399018133,1.6650565874612977,-0.9476016475594844,0,535.1362931495198,489.5472090477458,512.3417510986328,0.0889817860910529,0.4192024360425081,17.61601942491013,0.0346323271754876,15.066935125805145,13.865796848868321,26.648397996335653,0,41.81678649613005,27.5334262035223,191116.42857142858,140257.4,1.362612087286864,0,21198112.0,518.4623666814617,2528359.8020709935,0.37206728615946855,0.3182995226189698,0.3329265906755622,0.9560651853403729,0.32508206801853357,0.7870060711105782,1.2190758929244785,0.7870060711105782,1.5421283912827424,0.059862897482854956,-0.011021708401541801,0.0,0.0,1.0,0.0,1.0,1737.5213623046875,0.014920146683021773,-0.06889452142979602,0.3455835994093942,0.6276,0.5756845946365869
2022-01-26,508.65826416015625,511.7523764051287,481.3026188839023,489.1606208248639,95666.0,0,1,0.0,-0.013806939751610958,-0.049293289040789556,-0.006141540084881325,-0.04815739228569382,0.0,0.26666666666666666,0.2222222222222222,512.7788482666016,-0.008035791882552419,508.29390197753906,0.0007168336688668085,527.6707495117188,-0.03603096318898816,498.6831799316406,0.020002848762380603,512.9759239784643,512.7186659530084,1,1,1,47.882887566099775,0,0,0.2572580254558261,1.3834968750602035,-1.1262388496043774,0,534.8953514116102,490.6623451215929,512.7788482666016,0.08626137064651292,0.406843679594636,18.532715003218435,0.036434510768870984,16.24436260680721,12.238519464703913,23.52096609636602,0,41.81678649613005,29.968545508014074,171343.2857142857,135329.4,1.2661201905445951,0,21198112.0,518.3321142135796,2528359.8020709935,0.3551056018386184,0.3178123976179891,0.33214882626727193,0.9568373346057026,0.33694721154901586,0.7870060711105782,1.2190758929244785,0.7870060711105782,1.5396195410363709,0.059862897482854956,-0.03833151785606954,0.0,1.0,0.0,0.0,1.0,1737.5213623046875,0.0,-0.07263813147637377,0.3426380524053354,0.6411,0.5923186168986997
2022-01-27,500.55474853515625,508.265419226056,496.4292853700164,504.5819806771453,87646.0,0,1,-0.015931158885975627,0.012014784066264772,-0.04147467538356964,-0.013836442442450969,-0.04996277391178128,-0.016059423895271912,0.3333333333333333,0.2222222222222222,513.0170425415039,-0.02429216375465619,508.30961853027344,-0.015256193690647882,527.8652349853515,-0.05173761149652747,499.4131340026855,0.002285912113125537,511.064973910263,511.8176350331675,1,1,0,44.16428819433318,0,0,-0.7526611229044988,0.9562652754672631,-1.708926398371762,0,534.4554039812961,491.57868110171177,513.0170425415039,0.08357757993218227,0.20934593016012493,18.08244813085568,0.03612481588432213,17.337688124880557,11.647320301082795,22.384752232929664,0,29.42947194600212,37.687681646087434,103594.71428571429,134077.23333333334,0.7726495521291407,0,21110466.0,518.2258190647657,2526963.4997192733,0.3417594936275103,0.31850895342346125,0.3112086920142299,1.023457768361102,0.33262858403918216,0.7744681523474881,1.199654601180236,0.7744681523474881,1.5000074792775309,0.02364603250828679,-0.008013795843347408,0.0,1.0,1.0,1.0,1.0,1682.24462890625,-0.0318135561367241,-0.08416849582232122,0.35550608293848546,0.6559,0.5853319093905057
2022-01-28,500.6038513183594,511.8505990862582,499.0813753682975,505.5151327149748,163445.0,0,1,9.809672837346461e-05,-0.01583462495216803,-0.046313632241110625,-0.009811588312655162,-0.021691196072591512,9.809191720404325e-05,0.3,0.45555555555555555,512.8697021484375,-0.02391611510427659,508.32631713867187,-0.01519194572451341,528.0602114868165,-0.051994752816445736,500.1225686645508,0.0009623294047571848,509.4555704345855,510.9869843876262,1,1,0,44.19257008247437,0,0,-1.5314139530406692,0.4587294297656767,-1.990143382806346,0,534.6202331249976,491.11917117187727,512.8697021484375,0.08481893504508493,0.21803330127212586,17.70293210136319,0.03536315602595114,17.949878651842038,12.493793263784816,21.231448896765727,0,29.504532160478334,33.58359686753686,110153.85714285714,134710.76666666666,0.8177064080959909,0,21273911.0,517.8215114540508,2526979.533139042,0.3360888361810099,0.3076479347759394,0.3112099779606106,0.9885542127922322,0.3315484049043088,0.7745441251394629,1.19977228337179,0.7745441251394629,1.4554056598949017,0.025507641789675642,0.009909773494976985,1.0,1.0,0.0,0.0,1.0,1689.9273681640625,0.004566957222391421,-0.08414007057419604,0.3413742520160067,0.6292,0.5649280588949798
2022-01-31,498.8357849121094,509.7878689728986,496.96951547174274,503.79616655528434,64737.0,0,1,-0.003531867366968422,-0.01931056652399965,-0.046470157382276,-0.00965291247459743,0.026789293704994277,-0.003538119135135352,0.3,0.6,512.295085144043,-0.026272553889813838,508.7457373046875,-0.019479185113335053,528.0543173217774,-0.05533243731035206,500.74425704956053,-0.0038112711440687922,507.8217572772815,510.0868955375879,1,0,0,43.34128451896057,0,0,-2.2651382603064008,-0.08604410824873876,-2.179094152057662,0,534.9180549054944,489.6721153825917,512.295085144043,0.08832007340101808,0.202530207708013,17.354033629919808,0.03478907118296944,18.65852695274941,11.834622268726429,20.980514120509262,0,26.801804636616364,28.578602914365632,109593.57142857143,130644.43333333333,0.8388690480898517,0,21209174.0,517.714792067883,2526750.8906413065,0.336020523646725,0.26698697892579043,0.30615192930432156,0.8720734817267791,0.32073663702877353,0.7718085380196058,1.195534846796356,0.7718085380196058,1.4502653601390179,0.025696539600530744,0.006376929039834362,1.0,1.0,1.0,1.0,1.0,1711.130126953125,0.012546550336123063,-0.08087470734702085,0.32633556202734526,0.5698,0.4673182680210944
2022-02-01,498.93402099609375,503.59970963233206,496.0363708000706,501.34051609661446,91146.0,0,1,0.00019693070737036855,-0.0032378626789686393,-0.032660425087979617,-0.006454765140804342,0.010544066461608326,0.00019691131906400934,0.4,0.5888888888888889,511.63943634033205,-0.024832752211436108,508.91370178222655,-0.01960977028361341,527.7350857543945,-0.05457485305743844,501.3393202209473,-0.004797747010534675,506.45441323402184,509.2607566826624,1,0,0,43.40651485281674,0,0,-2.8063434486405754,-0.630103976327106,-2.1762394723134695,0,535.03940527566,488.2394674050042,511.63943634033205,0.09147054458000273,0.22851640574068371,16.654698287229927,0.033380562532055354,19.38068928507291,11.45073549212651,20.7001630710684,0,26.951971715795313,27.752769504296698,106209.85714285714,131285.9,0.808996679330051,0,21300320.0,517.3836453141948,2526768.8400875605,0.3338174315431323,0.26303604744713543,0.3061291053098981,0.8592324051672935,0.3178507123536568,0.7719605308209524,1.1957702843194216,0.7719605308209524,1.4472615952265073,0.015158996007451441,0.005021153774977074,1.0,1.0,1.0,1.0,1.0,1743.009033203125,0.018630322584971548,-0.04454828508263353,0.32608342351136377,0.552,0.4463961726446033
2022-02-02,508.90380859375,520.3961480134109,501.7825245643109,501.8316250843336,250828.0,0,1,0.019982176356208692,0.016579890972737044,0.02889480016256729,-0.0342065831502415,0.022902149376778924,0.019785152982925075,0.7444444444444445,0.6111111111111112,511.3643997192383,-0.004811815462396808,509.17301513671873,-0.0005287132958066264,527.3706704711914,-0.035016854200370554,501.9761706542969,0.013800730680947157,506.83124328936464,509.2343160834837,1,1,0,49.73174373027077,0,0,-2.403072794119055,-0.9846977398854958,-1.4183750542335591,0,534.7568323542489,487.9719670842277,511.3643997192383,0.09149026661947562,0.4474062581715932,16.99808605366473,0.03340137323914987,18.263330750144736,17.47614789110917,18.833274193496106,0,42.19213421873764,31.981970190383134,121304.85714285714,137804.63333333333,0.8802668982067885,0,21551148.0,516.8925055258496,2531780.9294186356,0.23636092854446522,0.2682666325146149,0.3086929692974125,0.8690403060529424,0.32191705948909,0.7873859822878492,1.219664377022206,0.7873859822878492,1.4761810316558912,0.03657591697050737,0.005807589713876306,0.0,0.0,0.0,1.0,0.0,1775.38671875,0.01857574168010734,0.037038040569924435,0.32382492638758875,0.5613,0.4662494970485189
2022-02-03,511.801513671875,522.5571665911317,510.8192633587338,514.6991640860019,149516.0,0,1,0.005694013346318139,0.025991978025494022,0.006179491680742721,-0.03195542820213759,0.013223179242143557,0.005677863727420294,0.5777777777777777,0.6111111111111112,511.3643997192383,0.000854799342458533,509.2024829101563,0.005104120362620651,527.1265811157226,-0.0290728413114937,502.58060592651367,0.018347122106636946,507.5959002712893,509.42447886780894,1,1,1,51.43086030217935,0,0,-1.8285785965196624,-1.1534739112123291,-0.6751046853073333,0,534.7568323542489,487.9719670842277,511.3643997192383,0.09149026661947562,0.5093430631917797,16.75917690678737,0.032745461783710114,17.031443699135757,17.380224983040033,17.73733972531607,0,46.62166652759123,38.588590820708085,128997.71428571429,141072.2,0.9144091769017162,0,21700664.0,516.895727686974,2532632.2755181235,0.1700796968888212,0.26522049911196705,0.3089273482813138,0.8585206217173539,0.32304286998890847,0.7918693685797,1.2266091622629993,0.7918693685797,1.4845864261517216,0.02293448323000328,0.011387919277448895,0.0,0.0,1.0,1.0,1.0,1747.9478759765625,-0.015455135764875116,0.006000797399143831,0.3269154005681541,0.5408,0.43996695642784633
2022-02-04,506.3991394042969,519.2174940625648,504.92576392744303,514.2080414219824,247190.0,0,1,-0.010555604317813105,0.014962135460916182,-0.004441340906137459,-0.05351570164591213,0.02668522415311081,-0.010611709877056931,0.5222222222222223,0.6333333333333333,511.3054656982422,-0.009595685207951376,509.5295727539062,-0.006143771661161837,526.6973376464844,-0.038538638400734605,503.1326229858398,0.006492356625718129,507.4117832148289,509.2003796482895,1,1,0,48.16233353595914,0,0,-1.7885964334606115,-1.2804984156619856,-0.5080980177986258,0,534.7439594754672,487.8669719210172,511.3054656982422,0.09168098269873673,0.3953361435982552,16.582930708811258,0.0327467592625031,16.393208446758617,16.310306033992855,19.183976443678137,0,38.36341017727942,42.39240364120279,150644.0,147680.33333333334,1.0200681201062656,0,21453474.0,516.6219175753239,2530023.0356868035,0.183753866716312,0.25737713776335974,0.3088764917926244,0.8332687808956318,0.3197613712472162,0.7835107088535762,1.2136615612935469,0.7835107088535762,1.468915719261668,0.028222263868642967,0.00470207235778187,1.0,0.0,1.0,1.0,0.0,1753.385986328125,0.0031111398836902726,0.009130606602956615,0.32515231648478543,0.5873,0.46647189510708065
2022-02-07,502.6665954589844,515.6814120487871,498.19736854492174,506.3991346415487,78116.0,0,1,-0.007370754914203248,-0.012256173031993778,0.004219012865242622,-0.03743064470735202,0.005501470033620004,-0.007398053149993899,0.5555555555555556,0.5666666666666667,511.16058349609375,-0.016617063817821322,509.9106854248047,-0.014206585923543225,526.4714199829101,-0.04521579637637018,503.5978201293945,-0.001849143568911522,506.6817543293144,508.7163956342669,1,0,0,45.98775350043159,0,0,-2.0346413049525154,-1.4313269935200916,-0.6033143114324238,0,534.7835998764784,487.5375671157091,511.16058349609375,0.09242894363573392,0.3202179624240879,16.647295908457984,0.03311796737409486,16.331143117848633,15.086726361492223,20.631770819881964,0,43.413266034739756,42.79944757987016,149282.57142857142,147517.4,1.011965852357562,0,21375358.0,516.6148494807275,2529447.2617959254,0.15888583572191678,0.25561408182505235,0.30814526919960855,0.8295246021105459,0.31370564014782515,0.7777356434459629,1.204715959376463,0.7777356434459629,1.4580887015053696,0.03478258484214717,-9.405126916078197e-09,1.0,1.0,1.0,1.0,1.0,1727.9427490234375,-0.014510916308832722,0.027164967170618448,0.32392261859227806,0.582,0.46092743242267964
2022-02-08,499.8671875,512.7346728325488,493.08966621061205,502.421044356032,148821.0,0,1,-0.005569114765679339,-0.023318270565972354,-0.0014715504413705949,-0.04771702983651538,-0.009247584187638824,-0.005584680102313303,0.5222222222222223,0.5111111111111111,510.9690460205078,-0.021727066653000768,510.30063903808593,-0.020445695615339488,526.236662902832,-0.05010953675742094,504.0673420715332,-0.008332526670488253,505.6333594324968,508.0608987354323,1,0,0,44.36967326553383,0,0,-2.4275393029355428,-1.630569455403182,-0.7969698475323608,0,534.9068547286247,487.0312373123909,510.9690460205078,0.09369572929925057,0.2681103843740021,16.861418102277895,0.033731796212924846,16.647501792520906,13.831202243494008,21.078517513650183,0,39.498511070537845,40.42506242751904,147193.42857142858,150604.43333333332,0.977351232719988,0,21226537.0,516.2348762008082,2528618.460567382,0.16324082729811495,0.2546743596006253,0.3082681709627362,0.8261454914572112,0.3199391898846999,0.7734043443902529,1.19800675793865,0.7734043443902529,1.449968438188146,0.03930045242654923,-0.0004884969583629841,1.0,1.0,1.0,1.0,1.0,1712.177978515625,-0.009123433352593469,0.013166607494933702,0.32303181838483375,0.5792,0.45842128918010017
2022-02-09,508.4619445800781,510.27908384306994,500.0636856573692,502.3719800972682,50136.0,0,1,0.01719408133801159,0.004073476859000724,0.019297251638963342,-0.028069652064020678,0.017094108401198405,0.017047935966527886,0.6777777777777778,0.6444444444444445,511.2833709716797,-0.005518322229489923,510.77212097167967,-0.004522910113431259,526.0490545654297,-0.0334324524162112,504.44010330200194,0.007972881719256083,506.06852637827853,508.0906058350357,1,1,0,50.16699055531148,0,0,-2.022079456757183,-1.7088714556739824,-0.31320800108320057,0,534.8979111058796,487.66883083747973,511.2833709716797,0.09237358957840223,0.44026082287506824,16.400737976620185,0.03225558599113059,16.9412634190023,13.204013375248369,20.122692321382406,0,58.82998710116626,47.24725473548131,145107.57142857142,149525.0,0.9704569231136694,0,21276673.0,516.375554773626,2529480.5030293446,0.19013001730069987,0.2580543426745453,0.3102709993523913,0.831706292928329,0.3197783732485289,0.7867023215948705,1.2186053835781347,0.7867023215948705,1.4748993134519026,0.020090782200302706,0.0050109162191570985,1.0,1.0,1.0,1.0,1.0,1779.1783447265625,0.03913165982255151,0.03976799701061062,0.3377586030794647,0.5938,0.4553379248118852
2022-02-10,508.90380859375,518.2843460380776,506.0062184426697,513.4712960399597,139946.0,0,1,0.0008690208153863122,0.012408250699592394,0.019982176356208692,-0.01333087510574782,0.026448542186343404,0.0008686434354157322,0.7,0.6666666666666666,510.3821502685547,-0.002896538748517814,511.0795629882812,-0.004257173544192598,525.7263842773438,-0.03199872821052692,504.7977293395996,0.008134108010989242,506.5047236421972,508.15084307642195,1,1,0,50.452863941449834,0,0,-1.6461194342247722,-1.6963210513841405,0.05020161715936822,1,532.8296462492917,487.93465428781764,510.3821502685547,0.08796348371088425,0.4670711228532283,16.106265806533592,0.03164893941556443,16.340650614109077,16.03523475994975,19.0269830629359,0,66.90459899287876,55.07769905486098,152079.0,152482.66666666666,0.9973527045696998,0,21416619.0,515.5417000588717,2529602.1190163745,0.18979649411795715,0.2566860670676223,0.3095726120929823,0.8291627134978105,0.3196094749702217,0.7873859822878492,1.219664377022206,0.7873859822878492,1.4761810316558912,0.024126617620205997,0.009851969283598319,1.0,1.0,1.0,0.0,0.0,1782.121826171875,0.0016544049414928264,0.02243981082351154,0.33511807706615127,0.5886,0.4524759995806562
