Date,Close,High,Low,Open,Volume
2022-05-13,550.89501953125,566.758384784534,546.6222549958287,560.5702203032424,85140
2022-05-16,560.32470703125,564.8430345225042,550.1583802482254,554.6767676912814,132278
2022-05-17,579.3803100585938,582.8673465524395,557.9181651849287,568.7229183839326,125891
2022-05-18,571.0802612304688,586.1086765361566,568.7719374067333,586.1086765361566,108375
2022-05-19,553.6944580078125,566.5619118394567,550.7477073637601,561.9453238400822,67971
2022-05-20,568.91943359375,572.8484351241601,559.588054959026,559.588054959026,65947
2022-05-23,562.3382568359375,568.67378281161,555.9536303391103,568.67378281161,71898
2022-05-24,559.8336181640625,564.6957695535987,556.2974808117609,560.8649690765567,54831
2022-05-25,544.7069091796875,562.5347766717896,540.2376821630627,557.9181881247629,63238
2022-05-26,550.6004028320312,554.5785046228335,524.7181309772867,547.4571898293943,70874
2022-05-27,585.7158813476562,596.2259722558719,551.042455412758,555.1679189409684,273384
2022-05-30,599.320068359375,640.3290200152118,596.0785942790282,638.4627203902728,709740
2022-05-31,602.4631958007812,610.9105843276957,596.2259303943448,597.2081806915348,262655
2022-06-01,605.1152954101562,615.330722681138,597.3063934046444,608.7987340965485,189763
2022-06-02,612.8260498046875,620.7331535506347,600.2531966973105,600.2531966973105,199900
2022-06-03,605.6554565429688,621.6661829548364,603.4945540387024,618.8176333602379,115333
2022-06-06,603.7892456054688,618.8176625630695,598.2395076668427,617.7863117824905,88979
2022-06-07,601.7756958007812,605.0662104646323,598.2395585997112,599.2709094680972,39335
2022-06-08,598.6324462890625,611.696363047858,591.0200066044043,601.9720612764136,88933
2022-06-09,584.3898315429688,599.1726866578556,579.6258815878052,594.2614351278733,82594
2022-06-10,575.35302734375,589.6447550851059,570.2944150731139,580.5098406490077,224823
2022-06-13,556.9849853515625,568.5755261671898,552.319296722034,565.7761369701914,67483
2022-06-14,553.792724609375,562.5347765357108,551.877324473627,552.2211480605472,70495
2022-06-15,563.418701171875,566.4637128193349,555.462498385271,558.2127870058381,55880
2022-06-16,546.08203125,571.767838976448,541.3180816294764,567.7406369854705,111407
2022-06-17,545.0015258789062,549.6672145548245,532.4778352224943,546.0820371223026,98292
2022-06-20,511.4086608886719,548.0465863931094,505.8589225153072,547.6045617520073,151414
2022-06-21,536.0140380859375,539.3045528397221,513.4222796102215,519.3648823493423,91911
2022-06-22,529.8258056640625,536.0630707335647,523.8831437256425,536.0630707335647,62982
2022-06-23,533.0672607421875,542.0548152005872,527.4684219269046,533.3619238478757,65492
2022-06-24,557.2796630859375,564.7448010605533,535.326393674677,535.326393674677,197870
2022-06-27,584.3898315429688,592.1004724643208,561.0122862506125,569.7051774779611,241456
2022-06-28,580.90283203125,589.0554972590496,574.6164063401427,589.0554972590496,85849
2022-06-29,575.4022216796875,578.5454346733666,570.6874321650696,573.4868215779298,34642
2022-06-30,570.2944946289062,580.7554842024483,568.1826924756137,573.6341695970061,33366
2022-07-01,566.5619506835938,572.6519144225294,557.9672607158457,570.2944897649417,59052
2022-07-04,569.3613891601562,576.5318040926119,567.347728158749,569.214027639927,28279
2022-07-05,570.9820556640625,583.6531078105169,565.0394536697165,572.6518930716119,93050
2022-07-06,565.677978515625,574.5673318465721,562.2892029497388,567.7406801895725,67053
2022-07-07,580.3134155273438,584.4388784242268,566.3654504720704,568.5264129372753,88894
2022-07-08,623.6307373046875,630.1135652816586,579.6750365309474,581.0010504506641,777723
2022-07-11,632.5692138671875,637.1858024183799,617.8354588858089,622.7467105462684,355306
2022-07-12,622.7467041015625,637.2839968757181,620.5857414029633,633.4532565912849,175235
2022-07-13,622.2064819335938,630.4573487133581,617.0496677143152,625.6934586057931,114109
2022-07-14,616.362060546875,636.1544279857936,610.9596839205677,625.3005142569542,171868
2022-07-15,600.2040405273438,621.7153463182889,598.1904393802173,619.2106200156777,171612
2022-07-18,604.427734375,609.8792718283979,601.1372196533707,604.6732969647277,133208
2022-07-19,614.4466552734375,617.3443056115366,604.8697149715879,605.7537642109401,109775
2022-07-20,613.5135498046875,623.0904907979756,609.2898852544187,616.9514260586883,102412
2022-07-21,616.4111938476562,624.2200961039913,613.7100053908727,614.2993915707075,90416
2022-07-22,606.7360229492188,617.8354393607286,604.0839351460224,617.8354393607286,125429
2022-07-25,595.194580078125,611.4999110446065,594.4578923546069,608.79872272504,120074
2022-07-26,585.3720092773438,596.0785003142854,583.4075089089001,595.1945111195619,94310
2022-07-27,587.48388671875,589.1046237117663,581.3448222782356,584.1442716341909,85073
2022-07-28,589.0554809570312,595.2436454790782,586.4033933184977,589.3501440386913,60086
2022-07-29,606.6377563476562,610.3703554186296,593.7703015034058,595.3418779898577,196017
2022-08-01,616.116455078125,621.7643938851385,607.030640475538,610.9596413847648,152649
2022-08-02,613.3661499023438,617.3442512253703,605.1643247542872,616.0673379546425,86914
2022-08-03,604.8697509765625,628.6402213361982,602.0703614716462,617.8354675319823,162658
2022-08-04,614.7904052734375,621.2732324135576,603.838291899185,605.1152051295974,203016
2022-08-05,616.4602661132812,626.5283317179077,611.9419387007058,616.3129645389281,138321
2022-08-08,620.0454711914062,635.5159126508354,614.053768638632,620.5856968393125,263996
2022-08-10,615.1832885742188,628.0999026913315,612.138336933429,620.045439056985,143122
2022-08-11,658.5005493164062,672.2520519337984,630.604620026122,638.4626215217746,1648302
2022-08-12,664.6887817382812,669.845595749182,653.1964413807709,658.5006169155603,291601
2022-08-16,674.6094970703125,682.0746353548192,667.9793075156248,670.6804958527198,271656
2022-08-17,671.3680419921875,677.6053070628957,668.9124163813894,676.0337306527038,122250
2022-08-18,666.4351806640625,680.3953199339169,664.0673631896229,670.8747932665618,126471
2022-08-19,661.6996459960938,672.4533388213837,657.0627049539488,670.8748338869148,122317
2022-08-22,664.31396484375,673.7358569228913,652.2777307489378,655.0894611266727,200441
2022-08-23,690.4584350585938,696.4272960882706,654.1029626536518,654.1029626536518,541301
2022-08-24,727.3565063476562,734.7065434465421,694.4540692788639,694.5527032468633,1550123
2022-08-25,763.56396484375,779.398569303469,731.845378728064,733.02928733225,1725546
2022-08-26,794.0986938476562,800.1168110030405,767.559653465309,767.559653465309,983513
2022-08-29,766.7703857421875,782.3583457839447,760.2589182352614,764.5998965732122,460752
2022-08-30,775.3043212890625,783.9862785276729,769.5328490079428,769.5328490079428,226807
2022-09-01,756.0659790039062,779.2506218859095,752.7609582539748,769.4835105886817,270968
2022-09-02,740.5767822265625,767.2144595326083,735.9891581596354,759.9630556918559,232686
2022-09-05,753.2542724609375,758.1871753585207,735.00253173988,745.0656656941695,234813
2022-09-06,761.9360961914062,771.5059389349693,753.4515281105283,756.0659302649866,237688
2022-09-07,756.4112548828125,765.2904790716169,752.0702767485154,760.6535388409116,108560
2022-09-08,764.205322265625,770.5194623043681,757.4965861095245,763.3667528271508,154880
2022-09-09,756.805908203125,779.3986266572227,751.7743715351945,765.5864990962086,126363
2022-09-12,764.7972412109375,768.4476012261906,759.6670103962113,761.6401714621754,108034
2022-09-13,762.330810546875,788.8697914739627,754.7341281937314,769.7794817296195,450457
2022-09-14,775.5016479492188,782.161066821999,748.0747200423212,754.7341389151015,202596
2022-09-15,763.2186889648438,781.2731611925806,759.6670230732781,781.2731611925806,120133
2022-09-16,746.24951171875,772.4925288420153,738.9487919574323,763.6133043725669,170666
2022-09-19,744.5723266601562,754.5367657745011,734.4105593996064,752.169008668329,109910
2022-09-20,762.1334838867188,767.8556391011598,749.801226865898,751.9717161447822,104734
2022-09-21,753.4022216796875,765.981123034122,742.4511420179346,762.1334350039747,95498
2022-09-22,763.2186889648438,768.5462480182904,750.4918360066515,753.4022606707363,171693
2022-09-23,737.8142700195312,768.5955964655143,735.0025394249498,768.5462794792428,104067
2022-09-26,708.3648071289062,732.2893845284549,701.1134644571307,725.1366758213734,141033
2022-09-27,711.7686157226562,723.8542285788113,706.3917391842481,711.0286802416672,107499
2022-09-28,707.3289184570312,715.0242344980963,705.947681637516,710.3379770108719,56347
2022-09-29,712.459228515625,724.1501849352917,708.9075021056266,713.9390994657653,58043
2022-09-30,719.759765625,724.0514267739919,706.8849026102099,715.2708365560393,106644
2022-10-03,717.4413452148438,724.3967256343035,708.3647926529519,720.2037585468731,105185
2022-10-04,724.248779296875,729.724349685771,720.5984793257442,722.6702744561752,59115
2022-10-06,734.4598999023438,738.9488293458044,727.6524700448953,727.899115181526,80092
2022-10-07,735.643798828125,737.8142278287628,731.6480994949123,735.0024973949658,51917
2022-10-10,721.2889404296875,733.0785888098881,713.2976628985881,726.1232087045101,78775
2022-10-11,705.8984375,728.4417807047888,702.3467713348688,721.2890711703724,64615
2022-10-12,694.0594482421875,710.3380280517058,687.2027010670794,705.4544420656301,120908
2022-10-13,690.4584350585938,698.943064670641,687.6467043281981,693.6155051417717,53387
2022-10-14,691.1983642578125,705.2078212260808,688.2386223722391,697.5125043668104,86288
2022-10-17,690.5570678710938,697.4138147353773,688.0906164966103,690.705018823904,62114
2022-10-18,715.9614868164062,719.2171904501218,693.5660972379089,694.010070509801,160834
2022-10-19,714.6295776367188,729.3296515135556,710.3872934317022,719.217201154389,102103
2022-10-20,716.3068237304688,720.2531460816771,711.176592630678,714.6296246879851,39651
2022-10-21,707.6248779296875,723.5581774132182,703.4319107199263,716.3067744619736,54982
2022-10-24,708.4141845703125,714.2350341703241,705.4544427837509,710.3380287747977,16575
2022-10-25,711.8671264648438,717.2440020724293,702.4946119948464,704.4184559555908,40269
2022-10-27,722.0289306640625,727.9484137938063,711.275239108019,711.324556090881,76319
2022-10-28,715.86279296875,726.6165445991539,712.3111272241537,724.9393456912796,27965
2022-10-31,688.1892700195312,722.176982968868,681.3325229604184,716.9974349352798,168147
2022-11-01,669.9375610351562,698.6964103262725,664.6100617924251,690.0638298617473,176513
2022-11-02,674.9197387695312,680.5432600194152,662.4395307826461,670.9240995343316,148358
2022-11-03,674.0318603515625,678.2248277920052,668.6056671933425,674.9197467387024,72169
2022-11-04,678.7673950195312,679.6059643717072,664.7579396488741,670.8747508913972,101804
2022-11-07,677.3861694335938,682.1218041618108,673.1438851876547,680.7405673300647,54748
2022-11-09,677.2382202148438,683.7003106751193,674.9197198282063,680.7405690704651,64076
2022-11-10,670.726806640625,678.3234894150337,664.9553341325915,670.8748178192318,52745
2022-11-11,663.5740356445312,677.4355401647472,656.0760477566085,677.1395178349875,128043
2022-11-14,671.0228271484375,700.4722343218668,661.9955904647502,665.8925959242682,118837
2022-11-15,637.3310546875,659.2824725927583,632.5954799466642,656.0760857077206,395908
2022-11-16,638.218994140625,650.5512512525083,631.4115641284258,637.3310475421298,148990
2022-11-17,636.8377685546875,640.8827248727001,631.4115753292022,638.2190054621602,113947
2022-11-18,628.6491088867188,641.1786933246528,624.8014208365493,637.3310052744833,101015
2022-11-21,628.0078735351562,635.3579111027798,625.4921050297553,631.8062450029316,49388
2022-11-22,619.3753051757812,634.3713427394364,617.5994720915819,630.5730314144515,106100
2022-11-23,613.505126953125,624.3575136403248,611.7292939020762,622.483046614924,81563
2022-11-24,606.2044067382812,616.5635020988447,603.787272444264,614.2450017694421,91532
2022-11-25,601.6168212890625,610.6933746026284,597.9664611262469,609.2628207287562,98644
2022-11-28,603.7872924804688,607.7336146535437,597.5718471010952,601.6661202260019,124726
2022-11-29,598.2130737304688,608.966825476187,596.8812141159873,603.7872777503871,79710
2022-11-30,599.5943603515625,603.7873279064685,598.3611346001195,600.3342958024283,65485
2022-12-01,595.35205078125,603.787302523282,590.9617552474607,599.7423463150393,189805
2022-12-02,595.1054077148438,602.2581167974354,592.9349184327687,596.486584373547,128200
2022-12-05,597.5718383789062,608.0295678984743,593.9214783788732,603.7872836675589,267583
2022-12-06,587.3114013671875,602.7514113764777,585.535568384137,599.298379380952,140071
2022-12-07,580.6519775390625,592.2442991389127,577.1496285882849,589.1366064992504,127199
2022-12-08,567.826416015625,582.3784789360801,567.2838087635055,582.0825168182056,237581
2022-12-09,569.0103759765625,574.5352033950521,561.8083494508555,572.2167630106741,139867
2022-12-12,577.396240234375,582.0824976305532,562.6468496495004,568.9609889644734,145777
2022-12-13,566.88916015625,581.0959441680194,564.5707199493194,580.1093636176493,133313
2022-12-14,563.6334838867188,572.6114034628391,562.3509411518733,571.2301665384819,105188
2022-12-15,563.978759765625,569.7009145499043,562.3508778748128,565.3106193373119,85554
2022-12-16,555.44482421875,566.5931718800991,552.6330938664253,562.3508877525533,83200
2022-12-19,552.7318115234375,562.9428972081115,548.7361719170914,555.494225312016,91452
2022-12-20,562.1536254882812,567.0865285905234,551.1039104960387,551.5972008062629,101035
2022-12-21,556.2340698242188,569.40495553339,552.6824041364055,565.1132942598465,81029
2022-12-22,544.9871215820312,561.3150176915126,537.7357183875775,560.7230332300337,85452
2022-12-23,525.847412109375,544.9870980999818,522.8876705778025,542.6192807882857,111976
2022-12-26,532.6548461914062,540.8434524543015,522.3943847093544,528.8071580816128,64239
2022-12-27,547.4535522460938,550.0186375004647,532.5068333468625,535.3185637301574,91273
2022-12-28,552.0411987304688,556.4314947303387,547.9469251028074,553.4224357470924,86593
2022-12-29,552.0904541015625,555.0008787799762,544.641782959794,553.3236797944413,40031
2022-12-30,554.7048950195312,560.2297218216822,550.5119278272982,554.754212002103,76354
2023-01-02,554.7542724609375,560.1311489013617,550.6106217996885,557.6153803550649,64724
2023-01-03,552.0904541015625,558.8978840126931,550.0679760084608,555.0995729650655,49996
2023-01-04,551.6465454101562,554.9515662069045,540.7941592265546,554.7542380512557,112556
2023-01-05,548.440185546875,555.9381741013757,542.7179698322226,552.6331531421382,60071
2023-01-06,553.5210571289062,555.4449014239507,546.5163586574258,549.0321272512052,76840
2023-01-09,550.3146362304688,560.3777702033976,548.5388032272696,557.7633075763961,38135
2023-01-10,551.4491577148438,557.4179574281569,544.3950833706878,557.4179574281569,50684
2023-01-11,554.4089965820312,558.4046360867815,549.8213725701421,551.4492546946454,40745
2023-01-12,552.485107421875,557.0727310610137,550.1172900179134,554.4089515355814,37009
2023-01-13,558.453857421875,562.4001792624551,550.511896760926,552.4850576812161,78893
2023-01-16,551.3998413085938,561.1176347201676,547.1081801925071,560.3776993776795,39511
2023-01-17,553.0770263671875,564.3240686041283,548.8347420904809,554.2609350578282,63617
2023-01-18,561.3643798828125,562.7456168547299,553.4717348229487,556.1355145738734,93845
2023-01-19,565.1626586914062,570.7368630304337,561.364347561481,564.3240892885187,100221
2023-01-20,555.2474975585938,567.8757160109383,552.5344011630625,567.6784480823214,67327
2023-01-23,555.5435180664062,558.8485992435047,549.6734116027942,554.9515937861418,43647
2023-01-24,554.7048950195312,558.4045719538544,552.6331000227486,554.5075668731481,33594
2023-01-25,553.1757202148438,555.8888166968698,542.520662437743,552.4851017943813,82972
2023-01-27,541.0901489257812,554.1623420403658,533.8881224983248,552.5837769308304,69096
2023-01-30,533.1974487304688,546.5656025991975,529.793733927381,541.484688885709,57540
2023-01-31,536.4038696289062,538.4756647459426,529.7937677460246,529.7937677460246,29833
2023-02-01,531.3229370117188,546.565618376076,528.8071686815465,539.116947352979,50955
2023-02-02,526.833984375,545.4310026209006,522.8876623946629,530.533661231566,57038
2023-02-03,514.7484130859375,531.5202827983686,508.088994229531,529.5964386410758,79815
2023-02-06,511.4433288574219,516.721510173232,505.12918989726927,514.9456774082178,64665
2023-02-07,512.7259521484375,515.1924036594304,510.604779762543,514.0084948909335,28910
2023-02-08,515.7843017578125,517.9547910205468,509.5688563087856,512.7259261258448,35207
2023-02-09,515.7349853515625,522.8876943784373,513.0218888241272,518.1521197555882,44412
2023-02-10,515.8336181640625,517.3628661944304,511.0487265673901,515.7349841951799,31183
2023-02-13,513.9591064453125,521.9010671632742,507.7436615449987,518.4480355279784,122187
2023-02-14,504.68524169921875,515.8335892831908,500.49227458279734,513.0218589503814,201812
2023-02-15,477.5543212890625,491.3171325265504,468.97108824348896,483.4244878273287,310741
2023-02-16,484.46038818359375,487.3708129763691,473.6573487543121,477.5050070456734,134054
2023-02-17,479.77410888671875,488.9493260563156,475.67980563039464,484.06574029604235,111239
2023-02-20,479.5767822265625,482.28987857415274,473.5586352157529,477.8995833502878,70271
2023-02-21,471.2895812988281,481.40203280577805,459.15462142565724,478.49160788982545,808098
2023-02-22,439.2749938964844,466.603287424112,437.0551876387256,464.9754054153161,835116
2023-02-23,434.144775390625,452.39651625535885,431.33304480330884,435.08203899176385,392955
2023-02-24,422.50311279296875,436.01927812343547,419.4940542138448,433.1581704944407,255704
2023-02-27,348.9042053222656,414.41314778993427,341.4555342164784,414.363830805677,3116305
2023-02-28,373.5193786621094,383.18785539828013,343.3300097170998,348.90418345095475,4183504
2023-03-01,408.0990295410156,423.73633693738077,360.1018928571455,375.0485818404283,3140918
2023-03-02,393.8429870605469,413.17994270942614,391.2778714822107,405.28729791949974,888484
2023-03-03,388.2194519042969,398.9731740294642,383.33586606965076,396.60538669765526,489947
2023-03-06,387.67681884765625,393.0536644985275,381.80665283959087,389.69929682593903,248870
2023-03-08,384.27313232421875,391.2778603984653,382.79326146802794,387.6768473366775,171426
2023-03-09,384.76641845703125,388.41677857279205,383.3358646015995,386.2462892972506,135825
2023-03-10,378.4523010253906,384.22380320386196,374.90060506109677,383.335856631752,198391
2023-03-13,367.8959045410156,384.7171220563497,365.0348267851208,384.7171220563497,214892
2023-03-14,361.0884704589844,370.31300434614457,360.10188993860464,367.50124384145266,105750
2023-03-15,357.882080078125,368.88244674533996,356.7475185129948,365.03478877713644,139533
2023-03-16,345.0565490722656,359.50994817977283,343.3300331012107,355.41564489859525,231855
2023-03-17,343.6260070800781,352.20927024696374,339.7290318186463,345.5005342854797,323048
2023-03-20,336.9172668457031,358.8193676853348,335.585377045933,353.1958463565497,228163
2023-03-21,342.491455078125,346.28979647416696,333.4642484566052,344.3166352406959,253968
2023-03-22,362.37103271484375,370.954295750155,345.8458081036334,347.47369013684914,2419788
2023-03-23,358.3260498046875,379.4881834743951,355.41562528515703,357.53676733950334,1031691
2023-03-24,346.14178466796875,361.18713773724903,345.3031851965959,360.3978552491135,319149
2023-03-27,335.68402099609375,349.5454652203106,334.50011233216827,347.52298720315656,255951
2023-03-28,322.75982666015625,337.60788226697156,320.7373485398498,335.4373929750894,335093
2023-03-29,327.7913818359375,331.0964326405431,320.9839821851079,322.7598150999161,276299
2023-03-31,331.047119140625,339.18640935748306,329.5179312037086,330.50451183605503,218846
2023-04-03,335.3880920410156,338.5451319435124,331.04711324949966,336.91727995071943,247441
2023-04-05,356.30352783203125,362.22301060407017,336.4732545240917,338.3970984682229,1067569
2023-04-06,364.4428405761719,367.7972083456625,352.7025383289304,357.4381128143233,375871
2023-04-10,366.21868896484375,370.4116560362794,360.6444851246152,364.09751683050337,150308
2023-04-11,369.375732421875,372.9274282362103,367.2545903728288,369.6223775463698,97286
2023-04-12,379.2415466308594,382.79324253162844,367.6492254974918,369.37574141097207,356762
2023-04-13,378.64959716796875,385.65432498582504,373.9140226447116,380.9187504625679,142463
2023-04-17,381.6093444824219,382.7932531849765,372.9274476905183,378.3536407124703,119655
2023-04-18,389.60064697265625,391.62315513279617,378.8469251704181,378.8469251704181,285233
2023-04-19,399.61444091796875,411.20676241480606,391.91912464839425,397.3946346738935,1171380
2023-04-20,400.00909423828125,406.4218677843853,394.336256101343,401.6369461168363,257413
2023-04-21,392.36309814453125,404.49802690856865,388.7127380536001,404.49802690856865,158179
2023-04-24,395.76678466796875,397.5919647211771,388.3181135011515,391.6724813754524,94927
2023-04-25,394.8295593261719,399.56513405696035,393.7936316545276,397.00001853276245,96055
2023-04-26,391.7218017578125,398.9238579557427,390.6859042065453,394.82955462771326,121654
2023-04-27,391.0312194824219,396.60539374604866,389.7979937555996,391.77115491851526,87146
2023-04-28,396.70404052734375,400.84766072395223,389.0086942627018,394.6815323587176,190369
2023-05-02,405.6819152832031,411.84804343312993,399.5157871332763,399.8610662232341,217219
2023-05-03,407.8030700683594,411.6507281323486,400.4037160575922,405.6819279402158,200189
2023-05-04,412.0947265625,416.4356751587612,406.81651435779645,408.9376566153735,173443
2023-05-05,409.23358154296875,417.8661609640853,405.68191581043317,412.0946890946912,150114
2023-05-08,410.7134704589844,412.19334128231685,407.2604385378753,411.7000510078727,90851
2023-05-09,419.0500793457031,433.6021421364015,411.45339723547517,412.19333263161235,627522
2023-05-10,420.9245910644531,425.36420359670973,416.43566154728006,422.00983570505906,155638
2023-05-11,425.36419677734375,429.1625379045455,422.25647407619647,423.0950735626772,176170
2023-05-12,422.1084899902344,428.07729021301975,420.7766002398467,426.202793208942,86507
2023-05-15,423.88433837890625,426.00548059530655,417.3729005568927,423.24306702623403,86560
2023-05-16,430.7410583496094,438.53503838707263,425.90681985356616,427.1893624782957,250968
2023-05-17,436.4632263183594,438.63371555675957,428.71856303212763,435.72329091091143,228182
2023-05-18,439.66961669921875,443.9612481193153,437.35114638187474,438.04176481105776,190846
2023-05-19,434.7367248535156,441.88943403051474,428.1759700438092,441.88943403051474,153418
2023-05-22,428.8172302246094,435.871275138604,426.7947521394389,435.871275138604,126546
2023-05-23,421.8618469238281,433.5528323998141,419.3953955621454,429.2118539168134,160360
2023-05-24,409.332275390625,422.7990942455564,407.50709530149845,422.2564869714065,190091
2023-05-25,408.74029541015625,414.8077896651639,406.52048925092356,411.8973651020619,73802
2023-05-26,410.1215515136719,414.758462088513,407.7537340793154,410.6148417944879,84182
2023-05-29,411.00946044921875,418.65545966144623,408.49366199843075,413.5745758839629,134593
2023-05-30,408.19769287109375,416.7316084043722,404.49801589643124,412.83463338922337,108512
2023-05-31,400.60101318359375,412.29199851547986,390.29126468366434,399.5651156676747,315241
2023-06-01,406.1258850097656,414.16651062159605,401.5382913877562,401.5382913877562,138460
2023-06-02,405.533935546875,411.50276612337035,404.4980379806324,408.1483981714824,78037
2023-06-05,400.50238037109375,411.94669049478756,399.6637808944312,409.4309221728485,135389
2023-06-06,403.6101379394531,407.9017696609964,400.6997130652436,400.6997130652436,83704
2023-06-07,402.08087158203125,409.1349462583859,401.0449740980597,404.49800585536155,115790
2023-06-08,405.2872619628906,412.19332554137833,403.95540235919196,404.0047193415334,163843
2023-06-09,404.1527099609375,408.64166945801514,402.57417508403165,406.02720695499204,59557
2023-06-12,404.84332275390625,407.0137818349554,402.52485250829056,404.1527043460895,52763
2023-06-13,407.0137939453125,410.41750888675153,404.54734256979117,404.54734256979117,69471
2023-06-14,411.1574401855469,413.3772464013057,407.4084461754848,407.4084461754848,102508
2023-06-15,411.7987365722656,415.0544706183125,410.4175297533596,413.2786074728186,75066
2023-06-16,426.4001159667969,430.34643807622376,412.09469832012434,412.09469832012434,415008
2023-06-19,419.98736572265625,432.5662681408212,419.1980831923728,429.06388901054135,161219
2023-06-20,424.772216796875,427.28801510451416,416.38628265417196,419.19804306480535,105796
2023-06-21,419.7406921386719,429.95177638220866,416.92893164938795,426.6960727260155,128397
2023-06-22,412.9826354980469,423.5883766993648,409.28295833479643,418.6554738150309,112017
2023-06-23,410.07220458984375,414.0185268379992,407.80308134037415,412.9826292910782,54649
2023-06-26,403.7087707519531,412.04535828607004,402.37688099560046,412.04535828607004,113678
2023-06-27,406.17523193359375,409.13497363792,404.49803292458904,408.09904597657606,71470
2023-06-28,408.0003662109375,412.3906616134387,406.47117843238453,406.5698425070118,76240
2023-06-30,408.6416931152344,412.0947251860988,408.44436495367916,410.910816432868,83303
2023-07-03,413.03192138671875,417.7181787740102,408.7402901788529,408.7402901788529,126088
2023-07-04,416.6329650878906,425.70951842783376,415.0544602531612,415.0544602531612,140377
2023-07-05,422.7991027832031,424.77226397711945,417.32359251330547,417.32359251330547,100764
2023-07-06,430.4944152832031,433.9474470980664,423.2430424503807,423.9336608565726,376146
2023-07-07,427.8306579589844,435.9699476576813,424.2296449017769,430.44509044665284,130698
2023-07-10,426.2027893066406,434.9340330258516,424.22962824503577,434.9340330258516,120556
2023-07-11,423.0950927734375,429.5078666195069,422.2564932488799,428.1266598127328,78918
2023-07-12,421.1219177246094,426.15348459824054,417.32357655000305,425.90683945843557,82236
2023-07-13,422.6017761230469,430.2477752319208,420.0366607229763,423.73633771114106,75741
2023-07-14,424.0816650390625,427.1893878203024,418.310162669303,423.2430655309693,84012
2023-07-17,428.7679138183594,430.0998035848509,422.2564761551054,422.2564761551054,72680
2023-07-18,434.4900817871094,443.1226618695942,429.3105337376185,431.82633228362977,411863
2023-07-19,431.28369140625,438.68304570273625,429.655839482633,436.5619034926868,117750
2023-07-20,428.32391357421875,436.0685764398389,427.18935203269285,433.50346114505396,79018
2023-07-21,429.6558532714844,432.07298779579565,425.2162405511131,427.4360469112988,52737
2023-07-24,428.0773010253906,435.6739834172205,424.37762390756103,431.87564222130555,68376
2023-07-25,422.3058166503906,429.359892074664,420.7273117661274,427.92933815174337,106019
2023-07-26,419.3954162597656,426.1041522514066,418.80346188213844,422.50313910724566,65569
2023-07-27,416.0410461425781,421.17124713707136,410.8121509595915,419.4447311074914,91196
2023-07-28,420.52996826171875,422.6511104671181,411.70006011071615,412.9332858240937,74768
2023-07-31,428.6199645996094,432.12231377534425,418.3101850245342,418.8034753370631,100280
2023-08-01,427.1400451660156,434.04610875733005,425.51216323305323,430.83972208993407,111839
2023-08-02,420.7766418457031,428.6199699561532,416.6329911254556,428.6199699561532,97968
2023-08-03,417.66888427734375,422.20716085517506,413.1306076995124,422.1578137625606,119435
2023-08-04,419.1593017578125,425.81654866099774,417.3707645827888,420.6994031958447,111919
2023-08-07,410.6141662597656,425.270086289606,409.37213913859273,422.9350692372154,198782
2023-08-08,420.0535888671875,421.7924269050765,412.4523886518585,412.7504630434679,124245
2023-08-09,420.6497497558594,428.25094964199604,417.5198474877946,422.09048301681486,124616
2023-08-10,418.2153625488281,424.27646091215877,415.5326021841237,421.99114315819634,86703
2023-08-11,411.061279296875,423.2331442299289,410.3657320286731,423.2331442299289,141547
2023-08-14,401.0754089355469,410.8625891305707,397.4486956523054,410.4651464995042,186086
2023-08-16,374.19793701171875,383.5379748953622,371.11770368761086,383.5379748953622,760192
2023-08-17,375.0425109863281,391.08949487151915,369.6769297169159,371.6145041000844,301077
2023-08-18,372.4591064453125,383.68701971110505,370.8693056345373,375.5393398306405,157599
2023-08-21,373.65142822265625,377.27817168664717,372.70750580124417,372.8068740358475,75990
2023-08-22,372.6578063964844,377.4768777053025,371.6145157408217,375.2909281594074,88632
2023-08-23,369.9253234863281,376.38386412962853,368.58395853413725,374.5953573114234,120740
2023-08-24,374.4960021972656,376.0858029374121,372.6081270846223,373.1049379207351,106292
2023-08-25,372.4093933105469,375.48962658127726,370.62088641679486,372.60812977559806,80199
2023-08-28,376.1851806640625,379.5634883703122,372.5087682548648,372.5087682548648,110362
2023-08-29,383.6373291015625,386.0716839755107,377.57623090922385,377.57623090922385,156591
2023-08-30,460.34490966796875,460.34490966796875,385.4258414750443,385.4258414750443,10111485
2023-08-31,474.6033935546875,491.74336768518566,468.0951836227128,470.28113314415026,9389164
2023-09-01,469.68499755859375,478.875998436999,464.3194160306956,478.6275930078529,1016380
2023-09-04,476.34222412109375,484.7383393897493,471.2747475226181,473.3613591011583,604406
2023-09-05,463.5741882324219,478.92565550163494,460.04684335530493,473.75881057452096,208657
2023-09-06,456.2214050292969,465.80984852815664,454.08512440358123,465.4124059061746,137334
2023-09-07,450.508056640625,464.91557077654375,447.47752269293005,457.8111819396243,228629
2023-09-08,449.01763916015625,457.76152829433715,448.12338569674387,452.5946833367335,155856
2023-09-11,461.3882141113281,471.7218730918299,451.5513659503017,453.5386092282031,482474
2023-09-12,435.9515380859375,465.0149739583333,408.47790306089104,464.0213522191061,174649
2023-09-13,447.5272216796875,451.45203964720247,433.417811290033,439.13113624458356,148901
2023-09-14,446.6329345703125,454.1844652238508,445.0431338554213,451.0048637940684,78127
2023-09-15,440.9692687988281,451.25325876968816,439.2801302157076,449.8125255949317,125844
