asset_class,asset,model,cv_accuracy,cv_accuracy_std,test_accuracy
Stocks,NSmallcap_CANTABIL,LogisticRegression,0.5021505376344086,0.10328179485213437,0.5907473309608541
Stocks,NSmallcap_CAPLIPOINT,XGBoost,0.4806451612903226,0.08719627928048729,0.5195729537366548
Stocks,NSmallcap_CARBORUNIV,LogisticRegression,0.5021505376344086,0.08831616859518741,0.5480427046263345
Stocks,NSmallcap_CARERATING,LogisticRegression,0.510752688172043,0.05840204565161407,0.6298932384341637
Stocks,NSmallcap_CARTRADE,RandomForest,0.5024390243902439,0.047482737399833636,0.4314516129032258
Stocks,NSmallcap_CASTROLIND,RandomForest,0.4602150537634409,0.051858733556075245,0.5516014234875445
Stocks,NSmallcap_CEATLTD,RandomForest,0.489247311827957,0.048327322697299425,0.5480427046263345
Stocks,NSmallcap_CENTENKA,XGBoost,0.5096774193548387,0.06701262989627048,0.5658362989323843
Stocks,NSmallcap_CEREBRAINT,XGBoost,0.5741935483870968,0.0788253454112312,0.6583629893238434
Stocks,NSmallcap_CHEMCON,LogisticRegression,0.5387096774193548,0.034576204711426944,0.597864768683274
Stocks,NSmallcap_CHEVIOT,XGBoost,0.5279411764705882,0.03366330335958704,0.5784313725490197
Stocks,NSmallcap_CONFIPET,LogisticRegression,0.4526881720430108,0.07111421833886646,0.608540925266904
Stocks,NSmallcap_CONTROLPR,LightGBM,0.4623655913978495,0.06158202607860795,0.5871886120996441
Stocks,NSmallcap_COSMOFILM,RandomForest,0.5193548387096774,0.11110186110184507,0.604982206405694
Stocks,NSmallcap_CRAFTSMAN,LogisticRegression,0.4786516853932584,0.07892408687117276,0.5427509293680297
Stocks,NSmallcap_CREDITACC,LogisticRegression,0.478494623655914,0.08912415391441764,0.5516014234875445
Stocks,NSmallcap_CSBBANK,LogisticRegression,0.4935483870967742,0.0768948781883059,0.5729537366548043
Stocks,NSmallcap_CYIENT,XGBoost,0.4408602150537635,0.09539034458587904,0.501779359430605
Stocks,NSmallcap_DALBHARAT,RandomForest,0.4838709677419355,0.04784644185223007,0.5622775800711743
Stocks,NSmallcap_DATAMATICS,LogisticRegression,0.4946236559139785,0.05179180463996687,0.5907473309608541
Stocks,NSmallcap_DBCORP,XGBoost,0.45913978494623653,0.08646391609881558,0.6227758007117438
Stocks,NSmallcap_DCB,LogisticRegression,0.5161290322580645,0.03134920373572744,0.5765124555160143
Stocks,NSmallcap_DCMSHRIRAM,LogisticRegression,0.5279569892473118,0.03684267032045551,0.6156583629893239
Stocks,NSmallcap_DELCYCLES,LightGBM,0.4731182795698925,0.06460567262709593,0.4714285714285714
Stocks,NSmallcap_DELTACORP,XGBoost,0.4505376344086021,0.06666666666666665,0.5907473309608541
Stocks,NSmallcap_DEVYANI,CatBoost,0.5951515151515151,0.050619667921990553,0.4435483870967742
Stocks,NSmallcap_DMCC,LogisticRegression,0.5354838709677419,0.05272984965600657,0.630901287553648
Stocks,NSmallcap_DODLA,RandomForest,0.5458823529411765,0.03377105904566428,0.5725490196078431
Stocks,NSmallcap_DOMS,LogisticRegression,0.49397590361445787,0.1437728567727836,0.47619047619047616
Stocks,NSmallcap_DPWWORLD,CatBoost,0.4505376344086021,0.06105406265195004,0.44483985765124556
Stocks,NSmallcap_DRREDDY,LightGBM,0.5247311827956989,0.07392033222493424,0.6441281138790036
Stocks,NSmallcap_EASEMYTRIP,LogisticRegression,0.4748603351955308,0.09643953352867078,0.5555555555555556
Stocks,NSmallcap_EIDPARRY,LogisticRegression,0.5483870967741935,0.0866242325209584,0.5622775800711743
Stocks,NSmallcap_EIMCOELECO,RandomForest,0.4903225806451613,0.08400870961128865,0.604982206405694
Stocks,NSmallcap_EMKAY,XGBoost,0.5129032258064516,0.08726255296891819,0.5729537366548043
Stocks,NSmallcap_EPIGRAL,XGBoost,0.5648484848484848,0.0760261904512326,0.5120967741935484
Stocks,NSmallcap_EQUITASBNK,XGBoost,0.4774193548387097,0.06133746536323294,0.5658362989323843
Stocks,NSmallcap_ESABINDIA,RandomForest,0.510752688172043,0.08259296503084526,0.5160142348754448
Stocks,NSmallcap_ESTER,LightGBM,0.5193548387096774,0.0769850422351344,0.7117437722419929
Stocks,NSmallcap_ETHOSLTD,LogisticRegression,0.45652173913043487,0.07668844379897365,0.6280193236714976
Stocks,NSmallcap_EUROBONDS,XGBoost,0.519205298013245,0.037602833288949374,0.5877192982456141
Stocks,NSmallcap_EXICOM,LogisticRegression,0.4184210526315789,0.09318911162960934,0.5739130434782609
Stocks,NSmallcap_FINEORG,CatBoost,0.5333333333333333,0.10477113896354226,0.5800711743772242
Stocks,NSmallcap_FINPIPE,RandomForest,0.4688172043010753,0.042930031779950806,0.5160142348754448
Stocks,NSmallcap_FLEX,LightGBM,0.4741935483870968,0.060195849472165164,0.6227758007117438
Stocks,NSmallcap_FORCEMOT,LogisticRegression,0.44581005586592176,0.07321633486214917,0.5576208178438662
Stocks,NSmallcap_GABRIEL,CatBoost,0.5032258064516129,0.05634654841537163,0.6120996441281139
Stocks,NSmallcap_GANDHAR,XGBoost,0.5552941176470588,0.15073522238161852,0.5271317829457365
Stocks,NSmallcap_GARFIBRES,LogisticRegression,0.5720430107526882,0.03944932543622397,0.5195729537366548
Stocks,NSmallcap_GHCL,LightGBM,0.5,0.05820373592569616,0.6014234875444839
Stocks,NSmallcap_GICRE,XGBoost,0.5258064516129032,0.1221459941605413,0.5444839857651246
Stocks,NSmallcap_GLENMARK,XGBoost,0.4505376344086022,0.06640601142642798,0.5409252669039146
Stocks,NSmallcap_GMR,LightGBM,0.4817204301075269,0.05141089500164266,0.5729537366548043
Stocks,NSmallcap_GODFRYPHLP,RandomForest,0.4817204301075269,0.09159371801740582,0.5729537366548043
Stocks,NSmallcap_GOKEX,LightGBM,0.4978494623655914,0.09475796919083133,0.5729537366548043
Stocks,NSmallcap_GOLDBEES,LogisticRegression,0.47526881720430103,0.13760080234878616,0.5800711743772242
Stocks,NSmallcap_GOLDIAM,XGBoost,0.5290322580645161,0.07500722592083996,0.5409252669039146
Stocks,NSmallcap_GREENPANEL,CatBoost,0.4989247311827957,0.10641359155903662,0.4875444839857651
Stocks,NSmallcap_GRINDWELL,LogisticRegression,0.4827956989247312,0.055913978494623665,0.5516014234875445
Stocks,NSmallcap_GRSE,LogisticRegression,0.575268817204301,0.05740364651629736,0.6654804270462633
