asset_class,asset,model,cv_accuracy,cv_accuracy_std,test_accuracy
Stocks,N50_CIPLA,LightGBM,0.4924731182795699,0.045442035718527805,0.5195729537366548
Stocks,N50_CIPLA,RandomForest,0.4741935483870968,0.04654808778906099,0.5302491103202847
Stocks,N50_CIPLA,LogisticRegression,0.5279569892473118,0.05228062701566977,0.498220640569395
Stocks,N50_COALINDIA,CatBoost,0.4666666666666667,0.08496665060274587,0.6725978647686833
Stocks,N50_COALINDIA,XGBoost,0.5,0.07857559529653811,0.5765124555160143
Stocks,N50_COALINDIA,LightGBM,0.4935483870967742,0.07445023386285489,0.5836298932384342
Stocks,N50_COALINDIA,RandomForest,0.4526881720430107,0.0774939903085043,0.597864768683274
Stocks,N50_COALINDIA,LogisticRegression,0.4946236559139784,0.09231043454337529,0.48398576512455516
Stocks,N50_DIVISLAB,CatBoost,0.5408602150537634,0.071373878603338,0.501779359430605
Stocks,N50_DIVISLAB,XGBoost,0.532258064516129,0.071000318362233,0.49466192170818507
Stocks,N50_DIVISLAB,LightGBM,0.553763440860215,0.08082417407727371,0.45907473309608543
Stocks,N50_DIVISLAB,RandomForest,0.5365591397849462,0.05951979571224967,0.47330960854092524
Stocks,N50_DIVISLAB,LogisticRegression,0.4870967741935484,0.050617644283612144,0.47330960854092524
Stocks,N50_DRREDDY,CatBoost,0.5043010752688172,0.07948266069925303,0.6334519572953736
Stocks,N50_DRREDDY,XGBoost,0.4989247311827957,0.05814411111654096,0.6405693950177936
Stocks,N50_DRREDDY,LightGBM,0.5344086021505376,0.08136595446190371,0.6441281138790036
Stocks,N50_DRREDDY,RandomForest,0.4827956989247312,0.058044600328024866,0.597864768683274
Stocks,N50_DRREDDY,LogisticRegression,0.4827956989247312,0.08624969733400203,0.5729537366548043
Stocks,N50_EICHERMOT,CatBoost,0.5021505376344086,0.08347023094656064,0.5409252669039146
Stocks,N50_EICHERMOT,XGBoost,0.510752688172043,0.06379525580297346,0.5765124555160143
Stocks,N50_EICHERMOT,LightGBM,0.4989247311827957,0.07712009065394025,0.5800711743772242
Stocks,N50_EICHERMOT,RandomForest,0.5096774193548387,0.09944928713782247,0.5587188612099644
Stocks,N50_EICHERMOT,LogisticRegression,0.5021505376344086,0.05706021144697462,0.5302491103202847
Stocks,N50_GRASIM,CatBoost,0.5043010752688172,0.07801443934286904,0.5693950177935944
Stocks,N50_GRASIM,XGBoost,0.5021505376344086,0.08666426528864467,0.5160142348754448
Stocks,N50_GRASIM,LightGBM,0.5096774193548387,0.08705029956132944,0.47330960854092524
Stocks,N50_GRASIM,RandomForest,0.5139784946236559,0.06163832536759792,0.5160142348754448
Stocks,N50_GRASIM,LogisticRegression,0.5010752688172043,0.06778459145150317,0.5160142348754448
Stocks,N50_HCLTECH,CatBoost,0.4612903225806452,0.057845065188441985,0.498220640569395
Stocks,N50_HCLTECH,XGBoost,0.4139784946236559,0.07656336825341033,0.5302491103202847
Stocks,N50_HCLTECH,LightGBM,0.4387096774193549,0.04309132238605135,0.5231316725978647
Stocks,N50_HCLTECH,RandomForest,0.489247311827957,0.06876678260352466,0.5444839857651246
Stocks,N50_HCLTECH,LogisticRegression,0.5021505376344086,0.10288923624865108,0.4875444839857651
Stocks,N50_HDFCBANK,CatBoost,0.5021505376344086,0.06545905916225557,0.5658362989323843
Stocks,N50_HDFCBANK,XGBoost,0.5096774193548387,0.048613567980461576,0.5587188612099644
Stocks,N50_HDFCBANK,LightGBM,0.5096774193548387,0.06319434518243061,0.5729537366548043
Stocks,N50_HDFCBANK,RandomForest,0.521505376344086,0.04784644185223009,0.5587188612099644
Stocks,N50_HDFCBANK,LogisticRegression,0.456989247311828,0.04808748338709225,0.5195729537366548
Stocks,N50_HDFCLIFE,CatBoost,0.5021505376344086,0.05716143595699791,0.5871886120996441
Stocks,N50_HDFCLIFE,XGBoost,0.4881720430107527,0.07248300880151706,0.594306049822064
Stocks,N50_HDFCLIFE,LightGBM,0.4989247311827957,0.07351253606510627,0.6120996441281139
Stocks,N50_HDFCLIFE,RandomForest,0.4935483870967742,0.08718301849730961,0.604982206405694
Stocks,N50_HDFCLIFE,LogisticRegression,0.4913978494623656,0.042956955603092886,0.5622775800711743
Stocks,N50_HEROMOTOCO,CatBoost,0.5021505376344086,0.11544001089378769,0.5836298932384342
Stocks,N50_HEROMOTOCO,XGBoost,0.5172043010752688,0.10025980818012938,0.5266903914590747
Stocks,N50_HEROMOTOCO,LightGBM,0.5182795698924731,0.10968796069941154,0.5444839857651246
Stocks,N50_HEROMOTOCO,RandomForest,0.5129032258064516,0.11031859809617726,0.5444839857651246
Stocks,N50_HEROMOTOCO,LogisticRegression,0.4010752688172043,0.08484409266485532,0.5088967971530249
Stocks,N50_HINDALCO,CatBoost,0.575268817204301,0.07663883733851812,0.36298932384341637
Stocks,N50_HINDALCO,XGBoost,0.5182795698924731,0.0715356876493759,0.3914590747330961
Stocks,N50_HINDALCO,LightGBM,0.5139784946236559,0.07088623537139573,0.36298932384341637
Stocks,N50_HINDALCO,RandomForest,0.5279569892473118,0.09517192091767232,0.398576512455516
Stocks,N50_HINDALCO,LogisticRegression,0.6064516129032257,0.0792641612644392,0.4092526690391459
Stocks,N50_HINDUNILVR,CatBoost,0.4946236559139785,0.0661967482650382,0.5693950177935944
Stocks,N50_HINDUNILVR,XGBoost,0.532258064516129,0.08964156989533907,0.5693950177935944
Stocks,N50_HINDUNILVR,LightGBM,0.532258064516129,0.0555613362699519,0.5231316725978647
Stocks,N50_HINDUNILVR,RandomForest,0.4978494623655914,0.0650159847648644,0.6014234875444839
Stocks,N50_HINDUNILVR,LogisticRegression,0.5602150537634408,0.030678156167069065,0.4555160142348754
Stocks,N50_ICICIBANK,CatBoost,0.4935483870967742,0.057845065188442006,0.501779359430605
Stocks,N50_ICICIBANK,XGBoost,0.4978494623655914,0.07209915963114069,0.5338078291814946
Stocks,N50_ICICIBANK,LightGBM,0.4698924731182796,0.055831204239772746,0.5338078291814946
Stocks,N50_ICICIBANK,RandomForest,0.4741935483870968,0.056428566724309334,0.501779359430605
Stocks,N50_ICICIBANK,LogisticRegression,0.5118279569892473,0.12004546870497089,0.501779359430605
Stocks,N50_INDUSINDBK,CatBoost,0.4838709677419355,0.08487134305664994,0.5338078291814946
Stocks,N50_INDUSINDBK,XGBoost,0.4806451612903226,0.07006595508664477,0.501779359430605
Stocks,N50_INDUSINDBK,LightGBM,0.4967741935483871,0.0715356876493759,0.5658362989323843
Stocks,N50_INDUSINDBK,RandomForest,0.4473118279569892,0.0558104914940257,0.4483985765124555
Stocks,N50_INDUSINDBK,LogisticRegression,0.43440860215053767,0.07119546390213696,0.40569395017793597
Stocks,N50_INFY,CatBoost,0.5139784946236559,0.0772848293594254,0.5871886120996441
Stocks,N50_INFY,XGBoost,0.5268817204301075,0.09155584067702364,0.5444839857651246
Stocks,N50_INFY,LightGBM,0.5397849462365591,0.0982327363058602,0.5765124555160143
Stocks,N50_INFY,RandomForest,0.5290322580645161,0.06616180672221574,0.49110320284697506
Stocks,N50_INFY,LogisticRegression,0.467741935483871,0.04748258530283787,0.5266903914590747
Stocks,N50_ITC,CatBoost,0.5634408602150537,0.049788545818452594,0.501779359430605
Stocks,N50_ITC,XGBoost,0.556989247311828,0.05317962588764833,0.5266903914590747
Stocks,N50_ITC,LightGBM,0.5634408602150537,0.06428273194681773,0.5302491103202847
Stocks,N50_ITC,RandomForest,0.5505376344086022,0.05706021144697462,0.48398576512455516
Stocks,N50_ITC,LogisticRegression,0.5451612903225806,0.09597037736208464,0.498220640569395
Stocks,N50_JSWSTEEL,CatBoost,0.532258064516129,0.08322052718662086,0.5231316725978647
Stocks,N50_JSWSTEEL,XGBoost,0.5333333333333333,0.08085277934239768,0.5195729537366548
Stocks,N50_JSWSTEEL,LightGBM,0.5010752688172043,0.07335508774542167,0.501779359430605
Stocks,N50_JSWSTEEL,RandomForest,0.5419354838709677,0.08797512760895809,0.49110320284697506
Stocks,N50_JSWSTEEL,LogisticRegression,0.478494623655914,0.060921356878345344,0.5088967971530249
Stocks,N50_KOTAKBANK,CatBoost,0.5365591397849462,0.01965125471236242,0.4804270462633452
Stocks,N50_KOTAKBANK,XGBoost,0.5397849462365591,0.04268695320705208,0.5160142348754448
Stocks,N50_KOTAKBANK,LightGBM,0.5376344086021505,0.015948813950743348,0.501779359430605
Stocks,N50_KOTAKBANK,RandomForest,0.5139784946236559,0.029759897856124828,0.5088967971530249
Stocks,N50_KOTAKBANK,LogisticRegression,0.5086021505376344,0.056449052681319084,0.49110320284697506
Stocks,N50_LT,CatBoost,0.5182795698924731,0.06366826384123639,0.43416370106761565
Stocks,N50_LT,XGBoost,0.5150537634408602,0.0827607802361026,0.5160142348754448
Stocks,N50_LT,LightGBM,0.5161290322580645,0.0882113733419083,0.4483985765124555
Stocks,N50_LT,RandomForest,0.4774193548387097,0.11512910808020795,0.45195729537366547
Stocks,N50_LT,LogisticRegression,0.4473118279569892,0.10526656559587455,0.46619217081850534
Stocks,N50_M&M,CatBoost,0.4978494623655914,0.051635299800184824,0.5765124555160143
Stocks,N50_M&M,XGBoost,0.5150537634408602,0.03303718601233811,0.5373665480427047
Stocks,N50_M&M,LightGBM,0.5161290322580645,0.037711135304839105,0.5693950177935944
Stocks,N50_M&M,RandomForest,0.510752688172043,0.06671867551607986,0.5338078291814946
Stocks,N50_M&M,LogisticRegression,0.5053763440860215,0.03484269192692396,0.5587188612099644
Stocks,N50_MARUTI,CatBoost,0.5010752688172043,0.030107526881720418,0.49466192170818507
Stocks,N50_MARUTI,XGBoost,0.5064516129032258,0.05216993320734711,0.49110320284697506
Stocks,N50_MARUTI,LightGBM,0.5,0.056592246739530186,0.4697508896797153
Stocks,N50_MARUTI,RandomForest,0.4838709677419355,0.05066330748124621,0.47330960854092524
Stocks,N50_MARUTI,LogisticRegression,0.4849462365591398,0.04425616263926165,0.43416370106761565
Stocks,N50_NESTLEIND,CatBoost,0.5344086021505376,0.08207337478391992,0.5231316725978647
Stocks,N50_NESTLEIND,XGBoost,0.5182795698924731,0.07884001195622951,0.5088967971530249
Stocks,N50_NESTLEIND,LightGBM,0.5387096774193548,0.07977306232684477,0.5302491103202847
Stocks,N50_NESTLEIND,RandomForest,0.5419354838709677,0.0746053710051684,0.5266903914590747
Stocks,N50_NESTLEIND,LogisticRegression,0.4709677419354839,0.09420729511315917,0.5338078291814946
Stocks,N50_NTPC,CatBoost,0.5139784946236559,0.08739494957512303,0.5871886120996441
Stocks,N50_NTPC,XGBoost,0.5473118279569892,0.07808850604458197,0.5658362989323843
Stocks,N50_NTPC,LightGBM,0.532258064516129,0.0829421968846318,0.608540925266904
Stocks,N50_NTPC,RandomForest,0.5387096774193548,0.11166240847954553,0.5480427046263345
Stocks,N50_NTPC,LogisticRegression,0.5247311827956989,0.08752714591384396,0.5373665480427047
Stocks,N50_ONGC,CatBoost,0.4935483870967742,0.11124745940969945,0.47330960854092524
Stocks,N50_ONGC,XGBoost,0.4591397849462366,0.09928638893323705,0.49110320284697506
Stocks,N50_ONGC,LightGBM,0.4408602150537635,0.0864906561384525,0.5444839857651246
Stocks,N50_ONGC,RandomForest,0.4806451612903226,0.11791733388176562,0.5409252669039146
Stocks,N50_ONGC,LogisticRegression,0.4150537634408602,0.09979745935631917,0.5195729537366548
Stocks,N50_POWERGRID,CatBoost,0.4376344086021505,0.06677064385488181,0.5231316725978647
Stocks,N50_POWERGRID,XGBoost,0.4483870967741936,0.04145018337074491,0.5231316725978647
Stocks,N50_POWERGRID,LightGBM,0.44516129032258067,0.0607693382836335,0.505338078291815
Stocks,N50_POWERGRID,RandomForest,0.489247311827957,0.048921777058397085,0.498220640569395
Stocks,N50_POWERGRID,LogisticRegression,0.4365591397849462,0.07272188567273512,0.5765124555160143
Stocks,N50_RELIANCE,CatBoost,0.5053763440860215,0.06715051611181075,0.498220640569395
Stocks,N50_RELIANCE,XGBoost,0.4870967741935484,0.05163529980018479,0.4804270462633452
Stocks,N50_RELIANCE,LightGBM,0.4860215053763441,0.07788094177304009,0.4804270462633452
Stocks,N50_RELIANCE,RandomForest,0.5118279569892473,0.05961684419625427,0.4555160142348754
Stocks,N50_RELIANCE,LogisticRegression,0.5236559139784946,0.06375899819515524,0.5693950177935944
Stocks,N50_SBILIFE,CatBoost,0.4956989247311828,0.06273527804651537,0.5338078291814946
Stocks,N50_SBILIFE,XGBoost,0.467741935483871,0.06082638977948795,0.4804270462633452
Stocks,N50_SBILIFE,LightGBM,0.4989247311827957,0.06464145533414684,0.48398576512455516
Stocks,N50_SBILIFE,RandomForest,0.4881720430107527,0.04014656925289132,0.47330960854092524
Stocks,N50_SBILIFE,LogisticRegression,0.4548387096774194,0.06754537107328776,0.4804270462633452
Stocks,N50_SBIN,CatBoost,0.5021505376344086,0.04644862594936595,0.39501779359430605
Stocks,N50_SBIN,XGBoost,0.5010752688172043,0.049204564252247535,0.45195729537366547
Stocks,N50_SBIN,LightGBM,0.478494623655914,0.043144951930621234,0.4306049822064057
Stocks,N50_SBIN,RandomForest,0.4806451612903226,0.04017535847799871,0.4128113879003559
Stocks,N50_SBIN,LogisticRegression,0.4827956989247312,0.06374086165711366,0.37722419928825623
Stocks,N50_SHRIRAMFIN,CatBoost,0.5075268817204301,0.10560650747072446,0.47686832740213525
Stocks,N50_SHRIRAMFIN,XGBoost,0.4860215053763441,0.08256496266861277,0.505338078291815
Stocks,N50_SHRIRAMFIN,LightGBM,0.4967741935483871,0.08679757449724977,0.49466192170818507
Stocks,N50_SHRIRAMFIN,RandomForest,0.5204301075268817,0.10548600833058686,0.4875444839857651
Stocks,N50_SHRIRAMFIN,LogisticRegression,0.5053763440860215,0.05451093271241538,0.505338078291815
Stocks,N50_SUNPHARMA,CatBoost,0.4989247311827957,0.07319730075319358,0.5658362989323843
Stocks,N50_SUNPHARMA,XGBoost,0.4935483870967742,0.0888903341309264,0.5871886120996441
Stocks,N50_SUNPHARMA,LightGBM,0.532258064516129,0.05429841364710796,0.5622775800711743
Stocks,N50_SUNPHARMA,RandomForest,0.5064516129032258,0.049788545818452594,0.5444839857651246
Stocks,N50_SUNPHARMA,LogisticRegression,0.5376344086021506,0.10352778410245944,0.4875444839857651
Stocks,N50_TATACONSUM,CatBoost,0.4956989247311828,0.06971855947289173,0.5444839857651246
Stocks,N50_TATACONSUM,XGBoost,0.5064516129032258,0.06328575900886951,0.5551601423487544
Stocks,N50_TATACONSUM,LightGBM,0.4860215053763441,0.07392033222493426,0.5729537366548043
Stocks,N50_TATACONSUM,RandomForest,0.4956989247311828,0.06675332557061832,0.5693950177935944
Stocks,N50_TATACONSUM,LogisticRegression,0.5075268817204301,0.06439055880249407,0.47686832740213525
Stocks,N50_TATASTEEL,CatBoost,0.5483870967741935,0.05043457806261752,0.4697508896797153
Stocks,N50_TATASTEEL,XGBoost,0.5150537634408602,0.017471050332550437,0.4697508896797153
Stocks,N50_TATASTEEL,LightGBM,0.5311827956989247,0.034070923694096485,0.4626334519572954
Stocks,N50_TATASTEEL,RandomForest,0.5709677419354838,0.05601727431239184,0.4377224199288256
Stocks,N50_TATASTEEL,LogisticRegression,0.489247311827957,0.0964151043933759,0.5587188612099644
Stocks,N50_TCS,CatBoost,0.4913978494623656,0.04863734571139202,0.4804270462633452
Stocks,N50_TCS,XGBoost,0.5494623655913978,0.0792641612644392,0.498220640569395
Stocks,N50_TCS,LightGBM,0.489247311827957,0.05472262645161065,0.501779359430605
Stocks,N50_TCS,RandomForest,0.5139784946236559,0.0849802572407709,0.48398576512455516
Stocks,N50_TCS,LogisticRegression,0.4903225806451613,0.07734464734776106,0.4377224199288256
Stocks,N50_TECHM,CatBoost,0.4698924731182796,0.060597861520883305,0.45907473309608543
Stocks,N50_TECHM,XGBoost,0.4655913978494624,0.047311827956989246,0.5195729537366548
Stocks,N50_TECHM,LightGBM,0.4913978494623656,0.06238412776068939,0.5124555160142349
Stocks,N50_TECHM,RandomForest,0.4559139784946236,0.04837514786753545,0.5088967971530249
Stocks,N50_TECHM,LogisticRegression,0.5225806451612903,0.061337465363232965,0.4804270462633452
Stocks,N50_TITAN,CatBoost,0.5419354838709677,0.04967229876323052,0.46619217081850534
Stocks,N50_TITAN,XGBoost,0.553763440860215,0.053547955260166584,0.49466192170818507
Stocks,N50_TITAN,LightGBM,0.5301075268817204,0.06545905916225557,0.49110320284697506
Stocks,N50_TITAN,RandomForest,0.5043010752688172,0.10471594687260087,0.49110320284697506
Stocks,N50_TITAN,LogisticRegression,0.4860215053763441,0.04694382785579158,0.5409252669039146
Stocks,N50_TRENT,CatBoost,0.5397849462365591,0.1534887387531654,0.40213523131672596
Stocks,N50_TRENT,XGBoost,0.521505376344086,0.1470801097269911,0.40569395017793597
Stocks,N50_TRENT,LightGBM,0.5387096774193548,0.1608740147033552,0.4234875444839858
Stocks,N50_TRENT,RandomForest,0.5053763440860215,0.1460545990022164,0.4128113879003559
Stocks,N50_TRENT,LogisticRegression,0.5258064516129032,0.13683403032764133,0.4412811387900356
Stocks,N50_ULTRACEMCO,CatBoost,0.5548387096774194,0.048015297982292725,0.5658362989323843
Stocks,N50_ULTRACEMCO,XGBoost,0.5602150537634408,0.03604957981557036,0.5622775800711743
Stocks,N50_ULTRACEMCO,LightGBM,0.5559139784946237,0.06581137095956713,0.5693950177935944
Stocks,N50_ULTRACEMCO,RandomForest,0.5096774193548387,0.0659692974201203,0.5871886120996441
Stocks,N50_ULTRACEMCO,LogisticRegression,0.5182795698924731,0.05510162570029659,0.5871886120996441
Stocks,N50_WIPRO,CatBoost,0.5021505376344086,0.05510162570029658,0.5551601423487544
Stocks,N50_WIPRO,XGBoost,0.4741935483870968,0.04225136065459891,0.5338078291814946
Stocks,N50_WIPRO,LightGBM,0.4688172043010753,0.06410261746575864,0.5195729537366548
Stocks,N50_WIPRO,RandomForest,0.510752688172043,0.029447449328234714,0.4875444839857651
Stocks,N50_WIPRO,LogisticRegression,0.5096774193548387,0.09221017881513267,0.46619217081850534
Stocks,NMidcap_AARTIIND,CatBoost,0.478494623655914,0.04367762583137613,0.49466192170818507
Stocks,NMidcap_AARTIIND,XGBoost,0.4741935483870968,0.07621524794266388,0.4697508896797153
Stocks,NMidcap_AARTIIND,LightGBM,0.4795698924731183,0.05013566979300974,0.47686832740213525
Stocks,NMidcap_AARTIIND,RandomForest,0.4623655913978494,0.05810432725207008,0.47686832740213525
Stocks,NMidcap_AARTIIND,LogisticRegression,0.553763440860215,0.022809896167308004,0.594306049822064
Stocks,NMidcap_ABCAPITAL,CatBoost,0.4967741935483871,0.05716143595699791,0.45907473309608543
Stocks,NMidcap_ABCAPITAL,XGBoost,0.5204301075268817,0.06535299526461395,0.46619217081850534
Stocks,NMidcap_ABCAPITAL,LightGBM,0.5236559139784946,0.0382590255368972,0.4412811387900356
Stocks,NMidcap_ABCAPITAL,RandomForest,0.5247311827956989,0.06059786152088331,0.4412811387900356
Stocks,NMidcap_ABCAPITAL,LogisticRegression,0.4548387096774193,0.04544203571852782,0.4804270462633452
Stocks,NMidcap_ABFRL,CatBoost,0.5548387096774193,0.06692630675094813,0.45907473309608543
Stocks,NMidcap_ABFRL,XGBoost,0.5634408602150537,0.055602939672464075,0.4555160142348754
Stocks,NMidcap_ABFRL,LightGBM,0.5720430107526882,0.06394008063362798,0.45907473309608543
Stocks,NMidcap_ABFRL,RandomForest,0.5580645161290322,0.06880040117439308,0.45907473309608543
Stocks,NMidcap_ABFRL,LogisticRegression,0.5247311827956989,0.07942445295750274,0.49110320284697506
Stocks,NMidcap_ACC,CatBoost,0.4956989247311828,0.048494504446364196,0.4092526690391459
Stocks,NMidcap_ACC,XGBoost,0.4946236559139785,0.05376344086021504,0.44483985765124556
Stocks,NMidcap_ACC,LightGBM,0.4870967741935484,0.046820518402316644,0.4306049822064057
Stocks,NMidcap_ACC,RandomForest,0.5344086021505376,0.056037910627076935,0.3914590747330961
Stocks,NMidcap_ACC,LogisticRegression,0.5440860215053763,0.04873234061774047,0.4092526690391459
Stocks,NMidcap_AIAENG,CatBoost,0.5118279569892473,0.04114220746173978,0.501779359430605
Stocks,NMidcap_AIAENG,XGBoost,0.5010752688172043,0.023410259201158325,0.46619217081850534
Stocks,NMidcap_AIAENG,LightGBM,0.5139784946236559,0.027329602208900693,0.501779359430605
Stocks,NMidcap_AIAENG,RandomForest,0.5150537634408602,0.018120752200379252,0.5195729537366548
Stocks,NMidcap_AIAENG,LogisticRegression,0.5021505376344086,0.08291431246734193,0.6227758007117438
Stocks,NMidcap_ALKEM,CatBoost,0.4688172043010753,0.039712226478751375,0.5338078291814946
Stocks,NMidcap_ALKEM,XGBoost,0.489247311827957,0.06129975403758807,0.594306049822064
Stocks,NMidcap_ALKEM,LightGBM,0.4967741935483871,0.0562438573360087,0.5622775800711743
Stocks,NMidcap_ALKEM,RandomForest,0.4913978494623656,0.07942445295750274,0.5800711743772242
Stocks,NMidcap_ALKEM,LogisticRegression,0.5043010752688172,0.05764483937066756,0.5160142348754448
Stocks,NMidcap_APLLTD,CatBoost,0.4913978494623656,0.1173275469200373,0.5444839857651246
Stocks,NMidcap_APLLTD,XGBoost,0.4903225806451613,0.1037731902489874,0.6334519572953736
Stocks,NMidcap_APLLTD,LightGBM,0.4881720430107527,0.09577742340491763,0.5836298932384342
Stocks,NMidcap_APLLTD,RandomForest,0.4774193548387097,0.11716976900778416,0.5587188612099644
Stocks,NMidcap_APLLTD,LogisticRegression,0.5064516129032258,0.06038761755741493,0.4377224199288256
Stocks,NMidcap_ASTRAL,CatBoost,0.5096774193548387,0.04464632148822946,0.4804270462633452
Stocks,NMidcap_ASTRAL,XGBoost,0.5301075268817204,0.049579104874832275,0.4199288256227758
Stocks,NMidcap_ASTRAL,LightGBM,0.5225806451612903,0.05434098395050872,0.49110320284697506
Stocks,NMidcap_ASTRAL,RandomForest,0.5408602150537634,0.05776505814435824,0.501779359430605
Stocks,NMidcap_ASTRAL,LogisticRegression,0.5010752688172043,0.009249812115099591,0.4412811387900356
Stocks,NMidcap_ATUL,CatBoost,0.5182795698924731,0.06050238665219441,0.6156583629893239
Stocks,NMidcap_ATUL,XGBoost,0.5161290322580645,0.061110848337130416,0.5551601423487544
Stocks,NMidcap_ATUL,LightGBM,0.5139784946236559,0.05982979674513358,0.5338078291814946
Stocks,NMidcap_ATUL,RandomForest,0.5505376344086022,0.06078836139829063,0.6014234875444839
Stocks,NMidcap_ATUL,LogisticRegression,0.4870967741935484,0.09309617557812198,0.5409252669039146
Stocks,NMidcap_AUBANK,CatBoost,0.5526881720430108,0.03837971676897796,0.3701067615658363
Stocks,NMidcap_AUBANK,XGBoost,0.564516129032258,0.04446467339383943,0.3914590747330961
Stocks,NMidcap_AUBANK,LightGBM,0.5408602150537634,0.03575976160928151,0.3879003558718861
Stocks,NMidcap_AUBANK,RandomForest,0.5623655913978494,0.03885873333245732,0.3736654804270463
Stocks,NMidcap_AUBANK,LogisticRegression,0.5086021505376344,0.04282216720804273,0.5373665480427047
Stocks,NMidcap_BALKRISIND,CatBoost,0.5376344086021505,0.07001643267139661,0.5373665480427047
Stocks,NMidcap_BALKRISIND,XGBoost,0.543010752688172,0.10617428848457797,0.594306049822064
Stocks,NMidcap_BALKRISIND,LightGBM,0.5365591397849462,0.1023145259816368,0.5729537366548043
Stocks,NMidcap_BALKRISIND,RandomForest,0.5526881720430107,0.10504666444576183,0.5765124555160143
Stocks,NMidcap_BALKRISIND,LogisticRegression,0.4935483870967742,0.04359813964024362,0.5800711743772242
Stocks,NMidcap_BATAINDIA,CatBoost,0.4870967741935484,0.03559773195106848,0.3487544483985765
Stocks,NMidcap_BATAINDIA,XGBoost,0.5032258064516129,0.027329602208900697,0.3487544483985765
Stocks,NMidcap_BATAINDIA,LightGBM,0.4806451612903226,0.05208120876693477,0.3914590747330961
Stocks,NMidcap_BATAINDIA,RandomForest,0.4709677419354839,0.04682051840231665,0.3274021352313167
Stocks,NMidcap_BATAINDIA,LogisticRegression,0.5182795698924731,0.11367376590453775,0.3202846975088968
Stocks,NMidcap_BHARATFORG,CatBoost,0.4623655913978495,0.07379509650225156,0.4804270462633452
Stocks,NMidcap_BHARATFORG,XGBoost,0.4655913978494624,0.06864898795489192,0.5195729537366548
Stocks,NMidcap_BHARATFORG,LightGBM,0.4580645161290323,0.06829438498150717,0.505338078291815
Stocks,NMidcap_BHARATFORG,RandomForest,0.456989247311828,0.058203735925696165,0.4555160142348754
Stocks,NMidcap_BHARATFORG,LogisticRegression,0.4913978494623656,0.12309832209001016,0.4875444839857651
Stocks,NMidcap_BSOFT,CatBoost,0.3870967741935484,0.07967154216276433,0.5480427046263345
Stocks,NMidcap_BSOFT,XGBoost,0.4021505376344086,0.07103287984909139,0.5516014234875445
Stocks,NMidcap_BSOFT,LightGBM,0.3924731182795699,0.07395160801741675,0.5658362989323843
Stocks,NMidcap_BSOFT,RandomForest,0.4354838709677419,0.08527905401676712,0.5800711743772242
Stocks,NMidcap_BSOFT,LogisticRegression,0.4010752688172043,0.10841568150122557,0.5729537366548043
Stocks,NMidcap_CANFINHOME,CatBoost,0.5440860215053763,0.10521163339696822,0.46619217081850534
Stocks,NMidcap_CANFINHOME,XGBoost,0.5387096774193548,0.09456254135879852,0.4804270462633452
Stocks,NMidcap_CANFINHOME,LightGBM,0.5419354838709677,0.09208470566024363,0.5409252669039146
Stocks,NMidcap_CANFINHOME,RandomForest,0.5376344086021505,0.11164169765520351,0.4697508896797153
Stocks,NMidcap_CANFINHOME,LogisticRegression,0.5236559139784946,0.08277474947921605,0.594306049822064
Stocks,NMidcap_CCL,CatBoost,0.5333333333333333,0.06535299526461395,0.46619217081850534
Stocks,NMidcap_CCL,XGBoost,0.556989247311828,0.040746871659132086,0.4626334519572954
Stocks,NMidcap_CCL,LightGBM,0.5806451612903226,0.02905216362603506,0.4626334519572954
Stocks,NMidcap_CCL,RandomForest,0.5397849462365591,0.05317962588764835,0.4626334519572954
Stocks,NMidcap_CCL,LogisticRegression,0.4548387096774194,0.06366826384123637,0.4697508896797153
Stocks,NMidcap_CEATLTD,CatBoost,0.5075268817204301,0.06771632900573672,0.5088967971530249
Stocks,NMidcap_CEATLTD,XGBoost,0.5172043010752688,0.06526447701287535,0.5551601423487544
Stocks,NMidcap_CEATLTD,LightGBM,0.5043010752688172,0.07499180978134493,0.5231316725978647
Stocks,NMidcap_CEATLTD,RandomForest,0.489247311827957,0.048327322697299425,0.5480427046263345
Stocks,NMidcap_CEATLTD,LogisticRegression,0.5053763440860215,0.07075562957575098,0.5480427046263345
Stocks,NMidcap_CENTURYPLY,CatBoost,0.4913978494623656,0.05361269188093726,0.597864768683274
Stocks,NMidcap_CENTURYPLY,XGBoost,0.4946236559139785,0.050204806580338726,0.5729537366548043
Stocks,NMidcap_CENTURYPLY,LightGBM,0.4989247311827957,0.049904522089773286,0.5622775800711743
Stocks,NMidcap_CENTURYPLY,RandomForest,0.5236559139784946,0.0591495593095702,0.6263345195729537
Stocks,NMidcap_CENTURYPLY,LogisticRegression,0.5193548387096774,0.07735959461765568,0.5480427046263345
Stocks,NMidcap_CESC,CatBoost,0.521505376344086,0.08608868344622836,0.5266903914590747
Stocks,NMidcap_CESC,XGBoost,0.5279569892473118,0.09857347644185668,0.5231316725978647
Stocks,NMidcap_CESC,LightGBM,0.5193548387096774,0.09216001005254247,0.5338078291814946
Stocks,NMidcap_CESC,RandomForest,0.5311827956989247,0.09283500083505108,0.6263345195729537
Stocks,NMidcap_CESC,LogisticRegression,0.4870967741935484,0.06856472501905317,0.5338078291814946
Stocks,NMidcap_CHOLAHLDNG,CatBoost,0.4666666666666667,0.02707457701508424,0.5195729537366548
Stocks,NMidcap_CHOLAHLDNG,XGBoost,0.5,0.0587966585569562,0.5160142348754448
